review_text,rating,author,date,nama desa wisata,provinsi
"Menyediakan wisata bird watching, dapat melihat Hornbill, dan beberapa jenis songbird.",5,Mikael Repormanto,2024-05-22T01:34:46.708Z,Desa Wisata Sungai Utik,Kalimantan Barat
Suka sekali masih sangat terjaga lingkungan dan hutannya,5,seravina phang,2024-04-23T11:54:00.423Z,Desa Wisata Sungai Utik,Kalimantan Barat
Pengalaman yang luar biasa ✨,5,Widyatara Cendikia,2024-03-01T05:13:05.577Z,Desa Wisata Sungai Utik,Kalimantan Barat
"Rumah Panjang suku Dayak Iban, Dusun Sungai Utik, Desa Batu Lintang, Kecamatan Embaloh Hulu, Kabuapaten Kapuas Hulu, Kalimantan Barat.

Original cultured in West Borneo...

Have communally protected customary and cultural areas...",5,Alam Gersang,2024-02-13T02:37:19.683Z,Desa Wisata Sungai Utik,Kalimantan Barat
Terbaik,5,Yosepha Wirha,2024-02-11T08:40:38.563Z,Desa Wisata Sungai Utik,Kalimantan Barat
Beradat dan Berbudaya 👍,5,Bunga Terong,2024-01-03T07:11:54.747Z,Desa Wisata Sungai Utik,Kalimantan Barat
Rumah Betang Cagar Budaya yang dihuni Suku Dayak Iban,5,Sumar Innocence,2023-08-23T02:56:17.005Z,Desa Wisata Sungai Utik,Kalimantan Barat
Tempat dengan adat istiadat dan budaya yang masih terjaga... Bahkan sampai dapat penghargaan di luar negeri 👍👍,5,Bayu Setia,2023-08-09T11:32:28.991Z,Desa Wisata Sungai Utik,Kalimantan Barat
"Sungai utik luar biasa sekali,adat dan budayanya masih sangat kental,jaga terus hutan kita. hutan Kalimantan jantungnya Borneo,kalau bukan kita siapa lagi.jangan biarkan orang lain mengambil alih tempat tinggal kita ❤️❤️‍🔥",5,agusto,2023-07-31T04:43:36.376Z,Desa Wisata Sungai Utik,Kalimantan Barat
Masih asri kita juga bisa menginap disini,5,Firdan Abdullah,2023-06-15T18:35:10.823Z,Desa Wisata Sungai Utik,Kalimantan Barat
Suatu saat ingin kembali kesana...😊,5,Om OWAN,2023-04-22T03:26:59.448Z,Desa Wisata Sungai Utik,Kalimantan Barat
Kampung yang menarik untuk dikunjungi,3,Andi Mangkurat,2023-03-27T04:25:31.491Z,Desa Wisata Sungai Utik,Kalimantan Barat
"Tempat yg sangat indah, selama 5 hari disana saya sangat senang",5,Dominggus Yulius,2023-03-26T10:16:32.234Z,Desa Wisata Sungai Utik,Kalimantan Barat
"Dusun Sungai Utik Desa Batu Lintang Kec Embaloh Hulu, merupakan masyarakat yang mempertahankan kelestarian alam berupa hutan dan budayanya.
Memiliki keahlian juga dalam tenun dan membuat anyaman.
Terdapat rumah panjang yang memiliki 40an bilik yg diisi sekitar 80an KK.",5,Sri Winarno,2023-03-12T11:13:34.446Z,Desa Wisata Sungai Utik,Kalimantan Barat
Belum pernah kesungai utik semoga ada rejeki,4,Toko Makmur,2023-03-09T14:24:59.608Z,Desa Wisata Sungai Utik,Kalimantan Barat
Masyarakat nya baik2 welcome terhadap tamu dari luar,5,Indra Andrian,2023-02-18T02:18:31.958Z,Desa Wisata Sungai Utik,Kalimantan Barat
"Pengalaman di rumah betang. Salah satu rumah kayu yg masih ada. Panjang 78 m lebar 50 m mungkin. Udara yg masih seger, asri, hampir 100% petani. Dihuni komunitas dayak iban yg ramah. Tiap malam ada acara kongkow2 dgn minum air nira, seger menurut teman saya yg menikmatinya. Banyak dikunjungi turis asing dan lokal utk suasana yg unik. Namun demikian, perlu pembenahan manajemen agar lebih baik, salam hormat buat pak apay janggot, pak kades reamudus, kawan baik pak regang dan pak inam. Terima kasih utk pengalaman 5 malam di dusun sungai utik.",5,Zulirham M,2023-02-14T08:23:46.656Z,Desa Wisata Sungai Utik,Kalimantan Barat
Indah penuh dengan kedamaian,5,Ade Agus setiawan,2023-02-10T12:28:14.138Z,Desa Wisata Sungai Utik,Kalimantan Barat
"Masyarakatnya ramah, suasana rumah betang yang damai, sungainya jernih",5,ALEXANDER UJANG,2023-01-22T15:09:07.107Z,Desa Wisata Sungai Utik,Kalimantan Barat
Baru aja liat di YT Kristan Hansen.. keren dan itu rumah yg warna biru tempat anak2 duduk.,5,Xomaung K,2022-12-27T15:18:16.827Z,Desa Wisata Sungai Utik,Kalimantan Barat
"Keren
Unik
Budaya
Ramah
Indah
Hijau
Ingin rasanya pergi kesana apalah daya ekonomi ku tidaklah sebaik kalian #INDONESIA 🇲🇨🇲🇨🇲🇨 BEAUTIFUL",5,Rada Linklunk,2022-12-25T14:34:27.422Z,Desa Wisata Sungai Utik,Kalimantan Barat
Wilayah ekowisata yang bagus,5,Khalid Apriadi,2022-12-15T04:49:21.044Z,Desa Wisata Sungai Utik,Kalimantan Barat
"Jalan yg bagus, pemandangan yg hijau, nyaman di pandang.",5,Muhtadin Alfaqir,2022-12-07T00:07:53.368Z,Desa Wisata Sungai Utik,Kalimantan Barat
"Luar biasa friendly masyarakat dayak Iban sungai utik dengan rumah panjangnya, banyak ilmu yang didapat dari kearifan lokalnya...",5,shoeida,2022-11-10T01:19:48.015Z,Desa Wisata Sungai Utik,Kalimantan Barat
Ini tentang toleransi utk merayakn kemerdekaan RI.,5,Ico Bluejack,2022-11-03T10:56:23.882Z,Desa Wisata Sungai Utik,Kalimantan Barat
"Great long house called betang. Localities are friendly with their tolerance and interesting culture. Most of them are the Iban tribe, who live in their customary forest. traditional food and so many delicious fruits could be picked in several months. With the biodiversity over here, the culture and the people are being a threat",5,Firman Heru Kurniawan,2022-10-27T07:26:18.160Z,Desa Wisata Sungai Utik,Kalimantan Barat
Tempat nya sangat bagus,5,Fabrianus Maessen,2022-10-09T10:42:50.350Z,Desa Wisata Sungai Utik,Kalimantan Barat
experience yang luar biasa bisa live in disini,5,Rani Bandawati,2022-10-07T09:34:27.396Z,Desa Wisata Sungai Utik,Kalimantan Barat
Kampung budaya authentic,5,Anton Darsono Wongso,2022-09-03T22:29:40.190Z,Desa Wisata Sungai Utik,Kalimantan Barat
🔥,5,Thuyau Kanji,2022-06-11T18:33:49.538Z,Desa Wisata Sungai Utik,Kalimantan Barat
"Masyarakat Hutan Adat Iban Menua Sungai Utik, mengelola hutan adat turun temurun secara lestari. Hutan adalah bapak kami, tanah adalah ibu kami, air adalah darah kami. Merupakan filosofi yang dijunjung tinggi oleh mereka. Mari dukung pelestarian hutan adat sungai utik.",5,azri ahmad,2022-05-24T11:41:30.150Z,Desa Wisata Sungai Utik,Kalimantan Barat
tempatnya sangat bagus,5,Mitra Usaha Petani Todi Sejiram,2022-05-03T14:11:01.805Z,Desa Wisata Sungai Utik,Kalimantan Barat
Keindahan rumah budaya,5,Ibenk,2022-03-23T08:12:23.954Z,Desa Wisata Sungai Utik,Kalimantan Barat
"Jangan lupa mampir ya ke Langkau Asap, lokasi simpang mupa",5,Panggau Borneo,2022-02-08T04:53:52.626Z,Desa Wisata Sungai Utik,Kalimantan Barat
Tempat yg asri dan indah dg hutan yg sangat dilindungi dan masyarakat adat yg sangat ramah n welcome banget sama pendatang.budaya yg sangat luar biasa.salut banget sama warganya yg jiwa gotong royongnya msh sangat tinggi,5,Yopita Lufita,2022-01-22T15:20:15.604Z,Desa Wisata Sungai Utik,Kalimantan Barat
Sungai utik Is The Best,5,Herkulanus Edmundus,2021-12-11T11:01:29.971Z,Desa Wisata Sungai Utik,Kalimantan Barat
"A homie place. The river, the Betang (long) house, the people, the cultures are definitely attractive. You won't regret every second you've spent on this place. In fact, you'll be back for such those great adventures and experiences.",5,Novitasari Amira,2021-10-24T10:49:35.579Z,Desa Wisata Sungai Utik,Kalimantan Barat
"Sudah lama tidak pulang kampung halaman, saya jadi rindu",5,yulius fernandez,2021-09-08T10:16:47.445Z,Desa Wisata Sungai Utik,Kalimantan Barat
"Tempat yang paling nyaman untuk refresing, warganya ramah-ramah, setiap kali kesini selalu teringat dengan kampung halaman",5,riki rahmansyah,2021-08-08T07:44:04.528Z,Desa Wisata Sungai Utik,Kalimantan Barat
"Salam, aku udah lama pengen berangkat ke sini.
Tertarik sama hutan dan sungai yg masih terjaga, sekalian pengen ketemu sama apai janggut.
#sungai_utik
#kapuas_hulu
🙏",5,In 137,2021-05-18T17:34:06.748Z,Desa Wisata Sungai Utik,Kalimantan Barat
Keren,5,Budi Yanto,2021-05-08T14:34:21.789Z,Desa Wisata Sungai Utik,Kalimantan Barat
Rumah Betang Asli di kecamatan Embaloh Hulu. Rumah tradisional suku dayak yang masih ditempati hingga kini,5,Rasdi Wangsa,2021-04-25T23:36:28.731Z,Desa Wisata Sungai Utik,Kalimantan Barat
Terdapat situs warisan dunia. Ada rumah betang suku Dayak Ivan yg masih memegang teguh budaya sukunya.,4,Mas Bro “Dark luchador” SB,2021-03-09T16:49:19.737Z,Desa Wisata Sungai Utik,Kalimantan Barat
"Salam budaya
Air jernih dan masyarakat adat yg santun",5,Herlangga Hadiwijaya,2020-12-14T03:06:30.272Z,Desa Wisata Sungai Utik,Kalimantan Barat
