review_text,rating,author,date,nama desa wisata,provinsi
"spot favourite utk liat ikan laut dan karang laut yg ga perlu renang dikedalaman,,,luarbiasa pokoknya disini kek liat akuarium",5,Ahmad R,2024-08-01T02:06:36.208Z,Desa Wisata Olele,Gorontalo
Keren abis,5,Muhammad Sodiq Tora Togar,2024-07-24T12:34:33.576Z,Desa Wisata Olele,Gorontalo
"Taman lautnya bagus bersih, ikan2 bervariasi, guide ramah.",5,Rahmaniza Maulana,2024-07-06T05:36:15.609Z,Desa Wisata Olele,Gorontalo
"Berkunjung kesini tapi tdk sempat menikmati keindahan coralnya krn kesorean.
See you soon 🥰",5,Agung WB,2024-06-15T05:41:44.925Z,Desa Wisata Olele,Gorontalo
"Bangus banget,,, cuma arusnya sdg lumayan kuat jd perlu hati-hati 😌😌",5,fitroh alfian,2024-06-07T02:14:12.467Z,Desa Wisata Olele,Gorontalo
Keren sekali. Seumur hidup kalian harus datang kesini. Bisa bertemu whale shark. Pemandangan sangat indah 😍 i love Indonesia 🇲🇨,5,Aimee K.,2024-06-05T10:31:36.938Z,Desa Wisata Olele,Gorontalo
"Kurang Lebih 60 menit perjalanan di pagi hari dari pusat kota.

Kami langsung ke warung yang menyediakan jasa untuk snorkeling.

Harga paket 600.000 per group, sudah termasuk guide, perahu, snorkel set, dan dokumentasi, serta tempat bilas.

Spot snorkeling sangat dekat Dengan daratan. Jadi tidak perlu ke tengah laut.

Terumbu karang masih sehat, jenis ikan beragam.

Guide sangat telaten, apalagi saat mengambil foto di dalam air, diambil foto yang maksimal bagusnya, walau harus berulang kali take.

Puas Dengan pelayanan, Alam, dan hasil fotonya.",5,Bhekti Lestari,2024-06-05T08:00:59.945Z,Desa Wisata Olele,Gorontalo
Mantap dan smangat berkesan,5,Vidi Rianto budi Kristin Rahman,2024-05-18T18:54:11.392Z,Desa Wisata Olele,Gorontalo
Sangat recommended untuk tempat diving,5,Arnia Rental Gorontalo,2024-05-17T15:00:20.116Z,Desa Wisata Olele,Gorontalo
"Taman laut yg lebih bagus dari Bunaken menurut saya, ikan lebih banyak dan lautnya hijau dan dalam. Namun lokasi sekitar 1,5 jam daei Pusat Kota Gorontalo.
Spot diving dan Snorkling yg bagus. Bisa foto dengan ikan di bawah laut akan ada forografer dan pemandunya.",5,Azril Rezzano,2024-05-05T03:53:03.509Z,Desa Wisata Olele,Gorontalo
Taman laut yg sngt indah hny bs anda dptkn dsni ; dgn airnya yg jernih dn bening jd bs melihat indahnya alam laut yg aneka mcm ikan serta terumbu karangnya yg bgtu pesona yuk slhkn brknjung ditpt ni hrg jg trjangkau sih,5,Riharto Mantulangi,2024-04-18T12:47:14.232Z,Desa Wisata Olele,Gorontalo
Great cliff dive,5,Daniel Pang,2024-04-08T07:11:45.809Z,Desa Wisata Olele,Gorontalo
"Beautiful coral reef and lot of fish, you can dive here too. The locals are helpful in guiding the area we should take a look",4,Roby Samuel,2024-03-30T00:53:17.127Z,Desa Wisata Olele,Gorontalo
"Truly a great snorkel experience. The village entry road was smooth and car-accessible.
You need to bargain in advance with the locals about the things you wanted to rent (ship, GoPro cam, snorkel or dive equipment, etc) please bargain with reasonable amount, respect and ""help"" them.

No entrance fee.
Not renting ships were fine , but the better suggestion is to rent. It saved your time, they transported you to the right beautiful spots to enjoy underwater views. (3 snorkel spots with 2 hours durations all: Rp. 350,000)",4,Grace Kelly Hosea,2024-03-29T15:10:46.996Z,Desa Wisata Olele,Gorontalo
Keren,5,Ardy Mulyadi (A M),2024-03-21T01:23:52.864Z,Desa Wisata Olele,Gorontalo
Spot snorkling yg sangat indah,5,alfiyan tabligh,2024-02-28T22:48:29.923Z,Desa Wisata Olele,Gorontalo
"Karangnya bagus, ikan hiasnya banyak, tempat diving dan snorkling yg indah, perlu kesadaran masyarakat untuk lebih menjaga kebersihan taman lautnya",4,Doel Rahim,2024-01-13T04:37:24.723Z,Desa Wisata Olele,Gorontalo
Amazing,5,Uchupz Tahidji,2024-01-06T09:59:07.409Z,Desa Wisata Olele,Gorontalo
Tempat yg sangat cantik,5,Sales Gorontalo,2023-12-26T20:20:14.520Z,Desa Wisata Olele,Gorontalo
"Berkunjung ke taman laut Olele, sangat memuaskan",2,Masrul husa,2023-11-29T13:03:08.993Z,Desa Wisata Olele,Gorontalo
"pemandangan bawa laut keren, semoga karangnya selalu terjaga",5,Ario Adli,2023-11-01T23:56:19.794Z,Desa Wisata Olele,Gorontalo
Indah dimataa,5,Kleo patra,2023-10-19T05:49:01.476Z,Desa Wisata Olele,Gorontalo
Sangat membantu,4,Roy Mohi,2023-10-02T01:18:40.464Z,Desa Wisata Olele,Gorontalo
Perfect👍👍👍,5,iskandar madjegu,2023-09-11T01:36:57.962Z,Desa Wisata Olele,Gorontalo
"the best diving and snorkeling spot di Gorontalo sih ini! airnya superrr jernih sampe orang lagi menyelam aja keliatan dari atas. ikan2nya banyakkk, dan banyak nemo alias ikan badut🥹🫶🏻 buat menuju ke spot diving/snorkeling harus naik perahu dulu, di atas perahu juga bisa liat view underwaternya karena ada kacanya👌🏻",5,Hapsari Proboningrum,2023-08-13T02:22:18.269Z,Desa Wisata Olele,Gorontalo
Indah,5,Bagus Maharta Prakoso,2023-07-02T13:53:44.676Z,Desa Wisata Olele,Gorontalo
"Bawah airnya indah bgt... bener2 harus dijaga. Jangan buang sampah sembarangan  Pemandangan menuju ksna pun indah.
Sewa 1 set snorkling 50rb. Sepuasnya snorkling. Ada tmpt bilas jg.",5,pingkan,2023-06-26T04:46:18.960Z,Desa Wisata Olele,Gorontalo
"Best place ever. Dulu pernah snorkeling di sini waktu masih sepi, harganya murah, tapi pelayanannya total banget, lautnya masih lestari, biotanya juga indah indah",5,Auliya Rohmah Asri,2023-06-21T14:16:58.000Z,Desa Wisata Olele,Gorontalo
"Beautiful Beach, one of the diving spot in Gorontao, 30 minutes from city center",5,Robert Chris,2023-06-20T05:08:30.885Z,Desa Wisata Olele,Gorontalo
Absolutely worth to visit. Please visit there. Beautiful reefs beautiful village.,5,Kuy random,2023-06-11T08:42:28.517Z,Desa Wisata Olele,Gorontalo
Really nice place for diving or snorkeling. I wish I could visit again.,5,Md Anjum Islam,2023-06-02T10:00:59.191Z,Desa Wisata Olele,Gorontalo
"Superbe petit village de pêcheurs avec de belles habitations colorées.
À 10 mètres de la plage, des coraux et une vie marine très dense. Très beau tombant à environ 20 mètres du rivage.",5,Baptiste Boichu,2023-05-26T05:06:03.687Z,Desa Wisata Olele,Gorontalo
Kekayaan alam bawah laut,5,Syaiful Mato,2023-05-19T23:26:20.528Z,Desa Wisata Olele,Gorontalo
"Taman Laut Olele Gorontalo

Olele Marine Park Tourism, located in Olele Village, Kabila Bone District, Bone Bolango Regency. It only takes about thirty minutes to forty five minutes to arrive at this marine park. The distance is about 20 km from downtown Gorontalo. Olele Beach, which has white sand, is very close to residential areas. But this close distance does not pollute the surrounding waters.

Olele Marine Park is very popular among local and foreign divers because it has the rare and only Salvador Dali Coral in the world which can only be found in Gorontalo.

There are many dive spots with different characteristics from one another. These spots are Jinn Cave, Traffic Circle, Honeycomb, and Muck Dive, but the favorite for divers is Jinn Cave. You need to know, in this marine park there are endemic sponge corals that cannot be found in any waters. Its existence is sought after by foreign divers. Its uniqueness lies in the coral motif which resembles a painting by one artist from Spain named Salvador Dali. The painting is called L'enigma del Desiderio. Therefore this sponge coral (Petrosia Lignosa) is known as Salvador Dali.",5,Eko Sugeng Widodo,2023-05-12T09:25:42.683Z,Desa Wisata Olele,Gorontalo
Nemo spot,5,SONI DITA,2023-05-11T04:31:43.927Z,Desa Wisata Olele,Gorontalo
Prior engagement with local guide would make things hassle-free,5,Azni Azlim (Matyan),2023-05-01T02:07:14.303Z,Desa Wisata Olele,Gorontalo
Great place for diving and snorkeling,5,Florian rockstroh,2023-03-12T15:35:28.377Z,Desa Wisata Olele,Gorontalo
"Taman Laut Olele, indahnya sepotong surga ‘tersembunyi’ di Gorontalo

Keren 👍",5,Didin Kalay,2023-02-26T06:31:31.452Z,Desa Wisata Olele,Gorontalo
"Terumbu karangnya masih bagus, terjaga, dan tidak jauh dari bibir pantai. Ikannya banyak. Gak perlu pakai perahu. Tempat bilasnya terbatas.",5,Iyan CA,2023-02-08T12:00:47.637Z,Desa Wisata Olele,Gorontalo
Tempat snorkeling terbaik di gorontalo,5,Oki Uwais,2023-02-05T10:04:38.048Z,Desa Wisata Olele,Gorontalo
Nice place..,5,Wandy 38,2023-02-05T06:03:27.388Z,Desa Wisata Olele,Gorontalo
"Sebenarnya spot bagus, lumayan bersih, namun di spot snorkling goyangan gelombang cukup kencang sehingga perlu effort lebih, pemandu bagus mengawal dan memberi arahan, mungkin kalau mau kesana harus diperkirakan kapan kira² gelombang atau air laut lebih tenang",4,Angga Tri,2023-02-04T07:45:38.582Z,Desa Wisata Olele,Gorontalo
Favorit spot diving,5,epoL Yuks Dive,2023-02-04T02:27:05.967Z,Desa Wisata Olele,Gorontalo
"Hati hati Karang tajam,, view mantap poll",5,Aldyar Paradika,2023-01-31T03:00:57.324Z,Desa Wisata Olele,Gorontalo
terbaik,5,Hiu Paus Whale Shark Gorontalo,2023-01-25T23:32:43.259Z,Desa Wisata Olele,Gorontalo
Sangat bersih lautnya dan bisa diving,5,Fajar Andhika Suwarto Putra,2023-01-08T08:27:29.152Z,Desa Wisata Olele,Gorontalo
Ombak besar tidak dapat snorkeling ✌️😌,3,dhen luther,2022-12-25T00:55:06.299Z,Desa Wisata Olele,Gorontalo
"Dive master Was awesome, we enjoyed the beach and the reefs thanks to him. Slow and steady is the way. Not too many people and not too large groups is the way",5,Ruth Pang,2022-12-22T08:24:07.784Z,Desa Wisata Olele,Gorontalo
"Tambati he pongaila  lami teto... Tola lio he gagawa dudulaa apalagi ruma-ruma/lehoma mondo dumodupo sambe mohulonu ami hepongaila dadata u ohama lami.., tingga woluwo ta he pasiaria mo milehe pomandangan wau mo ti nulopa to delomo taluhu momilehe patihu to delomo taluhu wihh gaga daa, nde tingga po pasiari mayi de olele..,",5,Akang Sadam,2022-12-05T10:37:12.647Z,Desa Wisata Olele,Gorontalo
Dateng kesini kesorean tapi masih sempat snorkling dan foto beberapa ikan. Katanya kalau pagi air lautnya lebih tenang dan speciese ikan yang ditemukan akan lebih banyak.,5,Adi Karno,2022-12-05T01:47:13.011Z,Desa Wisata Olele,Gorontalo
Rekomended,5,Kasman Latedu,2022-12-03T14:28:21.826Z,Desa Wisata Olele,Gorontalo
"Tempatnya indah dengan banyak terumbu karang dan ikan yang berwarna warni. Tersedia juga kapal, alat snorkeling, dan kamera underwater yang siap disewakan. Namun akses menuju lokasi masih cukup sulit dijangkau dan fasilitas penunjang seperti kamar mandi dalam kondisi yang buruk.",4,Ivan Ardiyansah,2022-11-29T01:45:36.339Z,Desa Wisata Olele,Gorontalo
"Air jernih penuh ikan""",5,Joshua Rumi,2022-11-27T11:59:42.662Z,Desa Wisata Olele,Gorontalo
Amazing spot 👍👏😎,5,Fahrizal Huwolo,2022-11-22T05:04:24.224Z,Desa Wisata Olele,Gorontalo
Kebersihan masih perlu diperhatikan,3,Randy Hasan,2022-11-21T03:22:59.804Z,Desa Wisata Olele,Gorontalo
One word : beautiful.,5,Aditya Hariwibowo,2022-10-29T05:04:19.591Z,Desa Wisata Olele,Gorontalo
"Beautifull underwater view. Go snorkeling here, you will not regret it",5,Helmy Faisal (Kang Helmy),2022-10-24T08:22:16.589Z,Desa Wisata Olele,Gorontalo
"Pantainya cantik...hanya sj bagi yg mau snorkeling dengan menyewa perahu pastikan harganya dan buatlah perjanjian yang tercatat. Bagi yang tidak mau menyewa perahu namun ingin snorkeling, berjalanlah sampai ujung karang, dan turunlah ke laut, meskipun hanya di tepi namun pemandangan dalam air sudah sangat memuaskan. Tanpa alatpun anda bisa menyaksikan pemandangan dalam air yang menarik.
Bagi yang ingin penelitian, pastikan urus izin di KKP Propinsi.",2,Nur Rasdianah,2022-10-12T10:08:49.808Z,Desa Wisata Olele,Gorontalo
"Pastikan harga paket snorkeling nya, kalau perlu rekam dan tulis perjanjiannya",3,Nur Rasdianah,2022-10-05T11:17:34.577Z,Desa Wisata Olele,Gorontalo
"Luar biasa indah dengan warna turqoise yang tranquil. Jika anda penggemar snorkling dan diving wajib mampir ke sini untuk mencoba. Terumbu karang yang indah, terawat dan kondisi laut yang bersih dari sampah akan membuat Anda mempertanyakan kualitas Bunaken yang menurut saya sudah kurang terawat.

Untuk menyewa perahu + snorkling (termasuk alat dan jasa foto bawah laut) sekitar 500rb (22/09/22).

Rasakan sendiri keindahan laut Olele",5,Umbara Purwacaraka,2022-09-25T05:41:21.660Z,Desa Wisata Olele,Gorontalo
Luar biasa pemandangan dibawah lautnya sangat bagus tanpa harus menyebrang...,5,Ade Gun,2022-09-23T07:31:13.390Z,Desa Wisata Olele,Gorontalo
ini adalah kampung leluhur saya...dan ini adalah pantai yang indah.,5,Woodi Wodi80,2022-09-10T12:36:59.567Z,Desa Wisata Olele,Gorontalo
"Jenis ikannya banyak, guide ramah dan sangat membantu",5,Ivan Valiant,2022-09-05T09:53:26.225Z,Desa Wisata Olele,Gorontalo
"Taman laut dengan terumbu karang yg masih bagus (walaupun beberapa ada yg rusak).

Airnya jernih dan terdapat banyak ikan, jangan lupa untuk mengambil foto underwater ketika berkunjung ke sini.",5,Prabowo Sudibyo,2022-09-04T14:21:52.969Z,Desa Wisata Olele,Gorontalo
Eksotic,5,MOHAMMAD SYAFFAR,2022-08-21T10:35:38.835Z,Desa Wisata Olele,Gorontalo
"nice sea view, affordable price, humble guide to show you beautiful snorkling spot",5,reza wahyudi,2022-08-21T09:24:11.170Z,Desa Wisata Olele,Gorontalo
"Indah, air jernih",5,Darmaji Taufiq,2022-08-13T06:58:24.656Z,Desa Wisata Olele,Gorontalo
Natural bersih jernih.. mohon selalu dijaga ya kelestarian nya. Bagi warga sekitar dan turis wisata. Jangan sampai ada yg buang sampah d pantai.. salam dari pulau jawa,5,RIO ALDO FM,2022-08-09T10:38:29.611Z,Desa Wisata Olele,Gorontalo
Amazinf place.. semoga tetap lestari,5,Khulfi M. Khalwani,2022-08-07T11:22:54.550Z,Desa Wisata Olele,Gorontalo
Mantap buat mancing,5,Hendrayana Jepang,2022-07-31T11:01:17.558Z,Desa Wisata Olele,Gorontalo
Destinasi rekomended untuk wisata laut,5,Bung RD,2022-07-30T09:51:12.637Z,Desa Wisata Olele,Gorontalo
Hidden paradise 👍👍👍👍,5,Hendra Akase,2022-07-10T15:00:00.289Z,Desa Wisata Olele,Gorontalo
Bagus,4,Nasir Kabirangi,2022-07-04T05:47:52.617Z,Desa Wisata Olele,Gorontalo
Bagus,4,Babang Natsir,2022-07-02T22:55:02.259Z,Desa Wisata Olele,Gorontalo
Luar biasa,5,rio alting,2022-07-02T07:01:32.404Z,Desa Wisata Olele,Gorontalo
"Wisata snokling & diving yg bagus, Pokdarwis serta warga sekitar yg ramah, cocok untuk semua kalangan,",4,Helmy Akhul,2022-06-26T09:13:04.550Z,Desa Wisata Olele,Gorontalo
Baguuuussss pemandangan bawah lautnya....air bening....minim sampah......banyaak guide nya buat layani ke spot snorkling....mantaaap...👍👍👍👍😊,5,Fredy Yuniarso,2022-06-08T12:01:22.503Z,Desa Wisata Olele,Gorontalo
"Benar benar cantik luar biasa. Ikan berkelap kerlip, dan ikan nemo nya jinak jinak merpati",5,abdul roziq,2022-06-08T05:23:54.186Z,Desa Wisata Olele,Gorontalo
Tempat snorkling keren di Gorontalo,5,Muhammad Tantaya,2022-06-01T12:20:02.501Z,Desa Wisata Olele,Gorontalo
Exciting...,5,Rudy Kristianto,2022-05-26T21:11:34.359Z,Desa Wisata Olele,Gorontalo
"Wisata snorkeling yg sangat indah, di tambah dengan sambutan warga yg sangat baik dan ramah, sehingga menjadikan salah satu desa wisata dengan keindahan alam serta keramahan warga yg istimewah",5,nanto hamdata,2022-05-22T17:05:03.684Z,Desa Wisata Olele,Gorontalo
Ok banget indahnya walau belum pernah menyelam tapi diyakini dengan banyak pengunjung dan yang menyelam disana keindahan Dalam Lautnya sangat memukau mata,5,Wahyudin Ar. Yusuf,2022-05-20T23:00:00.597Z,Desa Wisata Olele,Gorontalo
"Tempatnya bagus bgt,, pkoknya puas deh liburan ke sana",5,Martini Datau,2022-05-19T00:47:36.865Z,Desa Wisata Olele,Gorontalo
"Taman laut olele bisa ditempuh dengan waktu 1 jam dari kota. Sepanjang perjalanan menuju taman laut ini sudah disuguhi pemandangan lautan. Memang jalanan cukup menantang naik turun bukit berkelok kelok dan berliku. Saat saya ke sana sedang ramai sekali karena ada lomba perahu. Setelah berkeliling akhirnya bertemu dengan pihak yg bisa membawa saya snorkeling ke taman laut. Dengan biaya 500 ribu sudah all in, sewa perahu, sewa alat selam, pelampung, makanan ikan, dokumentasi, tour guide 2 orang sangat worth it sekali dengan hasil yang didapat. Taman lautnya sangat indah, tour guide juga profesional. Mengarahkan foto dengan hasil yang baik. Anak anak dewasa bisa dilayani. Baik yang bisa berenang atau yang tidak. Salah satu destinasi wajib yang harus dikunjungi di gorontalo.",5,Nining Seredova,2022-05-10T10:28:27.865Z,Desa Wisata Olele,Gorontalo
tempat snorkling yg mudah di jangkau,5,sodiq ali,2022-05-08T12:02:03.181Z,Desa Wisata Olele,Gorontalo
Wuih keren,5,Eli Damayanti,2022-05-07T02:38:21.940Z,Desa Wisata Olele,Gorontalo
"Alhamdulillah, diterima langsung dengan baik oleh Pak Kades, dan diarahkan ke Ketua kelompok sadar wisata Bapak Yunis. Kami dipandu berolahraga wisata snorkeling diperairan olele. Anak saya berusia 10 tahun juga ikut snorkeling. Bahagia. Alhamdulillah.",5,Mirdayani Pauweni,2022-04-05T07:34:26.718Z,Desa Wisata Olele,Gorontalo
Best place to dive,5,arin hapsari,2022-03-22T21:06:46.085Z,Desa Wisata Olele,Gorontalo
beautiful,5,Thomas Budhiono,2022-03-21T15:10:31.159Z,Desa Wisata Olele,Gorontalo
"kesini sekitar jam 2an siang, pas ombaknya agak kenceng soalnya lagi berangin. tapi tetep nyebur bareng guidenya. dapet harga 250k buat 2 orang. udah include alat snorkling sama dokumentasi pake gopro.
kalo ndak pinter renang, jangan maksa nyebur pas ombak kenceng yaa. sumpah bikin panik wkwk banyak minum air lautnyaa 🥲
padahal bagus kok terumbu karangnya + banyak ikann. ada samping terumbu karang tu langsung kayak jurang gitu, dalem banget haha",5,Kiara,2022-01-22T01:32:00.662Z,Desa Wisata Olele,Gorontalo
Menyenagkan,5,dedi mahmud,2022-01-09T02:52:26.746Z,Desa Wisata Olele,Gorontalo
Tempat paling indah,5,Dedi Kurniawan,2022-01-07T13:40:26.262Z,Desa Wisata Olele,Gorontalo
Penduduk ramah ..tempatnya bersih terawat🙏,5,Ratty Tamarariha,2022-01-04T11:49:28.396Z,Desa Wisata Olele,Gorontalo
Luar biasa 👍👍,5,ANWAR YUSUF,2021-12-31T02:03:20.985Z,Desa Wisata Olele,Gorontalo
bs melihat karang n ikan cantik dengan kedalaman yg sedang.. snorkling msh oke,5,Ayu Marwiah,2021-12-30T07:54:46.830Z,Desa Wisata Olele,Gorontalo
sangat indah,5,Riany Kadengkang,2021-12-16T09:31:42.361Z,Desa Wisata Olele,Gorontalo
Taman laut olele sangat indah karang karangx ditambah dgn berbagai ragam ikan..sangat cocok untuk daiving dan snorkeling.,5,Abas Huwole,2021-12-07T09:47:04.678Z,Desa Wisata Olele,Gorontalo
"the current is very strong, but good for diving  ! Just be save",5,Abizar Ghiffary,2021-12-06T02:21:52.261Z,Desa Wisata Olele,Gorontalo
Luar biasa. Ramah dan enak makanannya,5,Hamzah Yusuf,2021-11-30T03:39:16.411Z,Desa Wisata Olele,Gorontalo
bersama,5,azhari rahman,2021-11-22T09:52:48.857Z,Desa Wisata Olele,Gorontalo
Surganya taman laut bagi pecinta Snorkling,5,nanang widi,2021-11-20T14:00:28.091Z,Desa Wisata Olele,Gorontalo
Bagus,5,Indra Feri Dalimunthe,2021-11-06T06:17:24.615Z,Desa Wisata Olele,Gorontalo
Pengen ke sini lagi suatu saat👍,5,Indri Wijanti,2021-10-17T11:40:34.445Z,Desa Wisata Olele,Gorontalo
"Buat yang senang liat pemandangan bawah air, this place for you! Keren!!",5,Cecep Yoesmadi,2021-10-12T08:48:10.421Z,Desa Wisata Olele,Gorontalo
Indah bangat pemandangan bawah lautnya,5,Nasrun Habu,2021-10-04T13:01:42.202Z,Desa Wisata Olele,Gorontalo
"A great marine park whose ecosystem is very well preserved, because there is a ban on fishing there;  sea ​​water is clear and calm, regularly visited by leopard whales.  Don't worry about documenting our water activities, because the tour packages there can provide underwater photographers",5,Muhammad Arifin Parenrengi,2021-10-04T08:37:06.120Z,Desa Wisata Olele,Gorontalo
Wisata Taman Laut paling yahud di Gorontalo/Sulawesi,5,Faisal Bonbol,2021-09-12T14:39:40.983Z,Desa Wisata Olele,Gorontalo
Ikan2 nya bagus tapi karangnya perlu konservasi,5,Eddy Wong,2021-07-05T11:04:55.628Z,Desa Wisata Olele,Gorontalo
Mantap,5,hairul harun,2021-06-30T08:21:34.386Z,Desa Wisata Olele,Gorontalo
Luar biasa! keren ikan2 nya,5,Ronny Liyanto,2021-06-24T21:53:46.244Z,Desa Wisata Olele,Gorontalo
"Udah gak ngerti lagi, bagus banget woy demi apa. Lautnya biru trus kita bisa snorkeling bareng ikan ikan disini.. Cukup sewa kapal seharga 500 ribu untuk 10 orang kita udh dapat alat snorkeling terus dapat jasa foto sama video bawah laut sama mas mas nya.",5,hatmah dza,2021-06-24T21:04:38.906Z,Desa Wisata Olele,Gorontalo
Sangat indah.. cocok bangets utk snorkling and diving,5,maria kiptyah neneng,2021-06-23T19:33:08.167Z,Desa Wisata Olele,Gorontalo
"indah cantik  dan keren.
terima kasih orang2 sekitar yang menyediakan pelayanan trip menikmati hebatnya olele.",5,Liany Beatrix Namangge,2021-06-22T08:35:59.991Z,Desa Wisata Olele,Gorontalo
Keren. Terumbu karangnya dijaga dengan baik. Dan bagus untuk para pecinta diving.👍,5,Abdurrahim Djula,2021-06-20T12:12:26.068Z,Desa Wisata Olele,Gorontalo
"Tempat snorkling yg bagus,  jadi tidak perlu jauh jauh kepulau cukup dipinggir pantai saja",5,Denny Yahya,2021-06-09T09:50:13.792Z,Desa Wisata Olele,Gorontalo
Recommended place to visit while you are in Gorontalo,5,Rivaldi O,2021-06-01T03:11:28.040Z,Desa Wisata Olele,Gorontalo
Keren yaaaa,4,Ade Aman,2021-05-30T06:08:32.983Z,Desa Wisata Olele,Gorontalo
Sangat bagus👍👍,5,aku anak indonesia,2021-05-14T07:58:19.868Z,Desa Wisata Olele,Gorontalo
