review_text,rating,author,date,nama desa wisata,provinsi
"Seminggu yng lalu abis darisini, indah bangeet dan asri 😍. Sepulang darisana kena ombak gede perjalanan pulangnya. tapi amazing lah tak terbayarkan pengalamannya.",5,Wulandari Wulandari,2023-12-26T05:05:16.400Z,Sauwandarek,Papua Barat
"Tempatnya baguuus bangett, airnya jernihh, terumbu karang, ikan2 juga bisa terlihat jelass .. ♥️♥️🥰
dan jugaaa Spot snorkling yang sangat bagus, ikan ikan warna warnii berada mendekat dengan sendirinya. Ragam ikan yang sangat indah dengan ukuran kecil sampai besar.. nice place 😍♥️👍",5,DON' SI,2023-12-25T13:35:51.245Z,Sauwandarek,Papua Barat
"Kampung Sauwandarek adalah sebuah desa wisata yang terletak di Pulau Maswar, Distrik Meos Mansar, Kabupaten Raja Ampat, Provinsi Papua Barat. Desa ini berjarak sekitar 15 kilometer dari Waisai, ibu kota Kabupaten Raja Ampat.

Kampung Sauwandarek merupakan salah satu destinasi wisata yang cukup populer di Raja Ampat. Desa ini menawarkan keindahan alam yang mempesona, mulai dari pantai yang berpasir putih, laut yang biru jernih, hingga terumbu karang yang eksotis.

Pantai Kampung Sauwandarek Raja Ampat
Pantai di Kampung Sauwandarek memiliki pasir putih yang lembut dan air laut yang biru jernih. Pantai ini sangat cocok untuk bersantai, berenang, atau snorkeling.

Selain pantai, Kampung Sauwandarek juga memiliki keindahan bawah laut yang menakjubkan. Di sini, wisatawan dapat melihat berbagai jenis terumbu karang, ikan, dan hewan laut lainnya.

Keindahan bawah laut Kampung Sauwandarek Raja Ampat
Kampung Sauwandarek juga dikenal sebagai desa wisata religi. Mayoritas penduduk di desa ini adalah pemeluk agama Kristen Protestan Advent Hari Ketujuh. Di desa ini terdapat sebuah gereja yang dibangun dengan gaya khas Papua.

Selain keindahan alam dan budayanya, Kampung Sauwandarek juga dikenal dengan keramahan penduduknya. Penduduk di desa ini sangat ramah dan senang menyambut wisatawan.

Ada beberapa aktivitas yang dapat dilakukan wisatawan saat berkunjung ke Kampung Sauwandarek, antara lain:

Bersantai di pantai
Berenang
Snorkeling
Diving
Menjelajahi desa
Belajar tentang budaya Papua
Kampung Sauwandarek merupakan destinasi wisata yang cocok untuk wisatawan yang ingin menikmati keindahan alam dan budaya Papua. Desa ini menawarkan berbagai aktivitas yang dapat dinikmati oleh wisatawan dari berbagai kalangan. Pesan: Ketika mengunjungi Kampung Sauwandarek atau tempat-tempat alami seperti ini di Papua Barat Daya, penting untuk menghormati alam dan budaya setempat. Jaga kebersihan dan jangan membuang sampah sembarangan.",5,Eddy Manibuy,2023-12-22T10:51:26.934Z,Sauwandarek,Papua Barat
"One of A beautiful village in Raja ampat, near the shore, you can snorkeling or free dive with 4-5 m depth, a lot of beautiful and big fish. Enjoy the cristal clear water here. You can see a dolphin dancing in the horizon if you lucky.",5,Odjar Sarbono,2023-12-12T17:36:57.167Z,Sauwandarek,Papua Barat
"Mampir ke tempat ini bagian dari tur Raja Ampat. Disini melihat ikan hias dengan snorkeling. Lumayan saja sih meskipun variasi ikan nya cuma 3-4 jenis saja. Beda dengan Bunaken, Nusa Lembongan, apalagi Karimun Jawa.",3,Ryandi Arjuna,2023-12-11T23:32:31.705Z,Sauwandarek,Papua Barat
Istri saya yang kesini bukan saya,5,Mohamad Umar Alfarouq,2023-12-08T07:14:44.602Z,Sauwandarek,Papua Barat
"Cool place, back to nature without internet & cellphone connection hehehe",4,thomas harefa,2023-12-02T17:06:52.367Z,Sauwandarek,Papua Barat
"Sauwandarek

Spot snorkeling terbaik dan tempat diving terbaik

Sauwandarek sangat luar biasa di bawah Jetty banyak ikan

Masyarakatnya yang akrab dengan parawisata 👍👍👍❤️❤️",4,Erens Geo,2023-12-02T16:21:39.027Z,Sauwandarek,Papua Barat
"I love sawandarek village. at Sawandarek my first time for scuba diving in Raja Ampat 🤩🎉

Very beautiful",5,Daniel Leatemia,2023-12-02T13:41:40.924Z,Sauwandarek,Papua Barat
Keren,5,Andy Mulyadi,2023-12-02T05:56:00.429Z,Sauwandarek,Papua Barat
"Salah satu spot snorkeling di Raja Ampat. Tidak terlalu ramai, sinyalnya blank spot, cocok bagi yang males ditelepon bos kantornya, hehe",5,Pak Bay,2023-11-23T01:28:30.211Z,Sauwandarek,Papua Barat
Best diving site.... awesome...,5,Alf96 Overlander,2023-11-15T11:57:50.661Z,Sauwandarek,Papua Barat
Viewnya keren. Sangat cocok buat snorkeling dengan air yang sangat jernih batu karang yang masih terjaga juga ikan-ikannya yang beragam meu dekat dengan manusia,5,Ruba Nurzaman,2023-10-21T07:17:29.963Z,Sauwandarek,Papua Barat
Many kind of fish beautiful coral and so welcome community,5,Wawan ode Bali,2023-10-18T10:38:50.049Z,Sauwandarek,Papua Barat
Kampung lama dari Tahun 2000 sampai 2018 saya keluar ke tepat lain skarang ini,1,Marsonkbarek Kbarek,2023-10-04T00:29:37.275Z,Sauwandarek,Papua Barat
Amazing snorkel around the pier. It is worth to visit this town and surrounding waters,5,Manu,2023-08-27T16:00:47.523Z,Sauwandarek,Papua Barat
"Petit village aux gens adorables, petite épicerie et snorkeling de dingue, beaucoup de grosses tortues, requins, barracuda......",5,Lionel Guillot,2023-08-16T01:21:17.177Z,Sauwandarek,Papua Barat
Buat snorkling asik tempatnya,5,Agoes Setyadi,2023-07-20T07:34:57.011Z,Sauwandarek,Papua Barat
"Sauber, schön, freundliche Menschen",5,Markus Betschart,2023-07-16T07:02:38.610Z,Sauwandarek,Papua Barat
스노클링으로도 스쿠버다이빙으로도 최고였던 곳,5,김문진,2023-06-25T14:10:33.211Z,Sauwandarek,Papua Barat
"Very nice village to to see how the locals live
It has a lovely little school where the teachers are very friendly. I recommend that visitors give a donation to the school, as it means a lot to the school and the children  of the village
The diving and snorkeling round the pier is stunning",4,Kevin,2023-06-14T08:10:40.984Z,Sauwandarek,Papua Barat
Very beautiful nature ❤️,5,Sien Sien,2023-04-19T02:16:25.466Z,Sauwandarek,Papua Barat
Tempat yang harus dikunjungi,5,Yunus Kasim,2023-03-18T05:23:45.307Z,Sauwandarek,Papua Barat
Sleepy village with a stunning coral reef from the jetty. Excellent for snorkeling and scuba diving,5,Jan Venter,2023-03-11T17:41:11.405Z,Sauwandarek,Papua Barat
Spot yg bagus untuk diving,5,Gito Gito,2023-03-08T21:52:33.784Z,Sauwandarek,Papua Barat
🐟🐠🐡👍🏻👍🏻,5,SAA,2023-02-18T04:37:34.482Z,Sauwandarek,Papua Barat
Great jetty dive,5,Isabel Chaves,2023-01-30T08:15:06.888Z,Sauwandarek,Papua Barat
Tempatnya bagus,4,Dedik Agus mahendra,2023-01-07T14:20:12.253Z,Sauwandarek,Papua Barat
Solo estuve 30 minutos como descanso entre inmersiones de buceo.,4,ana zarzalejo,2023-01-02T03:51:44.392Z,Sauwandarek,Papua Barat
Bellissimo jetty e paese incantevole. Si trovano attività commerciali ma attenzione perché il sabato sono chiuse poiché considerato giorno festivo e di partecipazione alle celebrazioni religiose.,5,Elena,2022-12-21T11:44:26.446Z,Sauwandarek,Papua Barat
"Masyarakat ramah ,religi,alamnya lestari",4,budi wirastyo wirastyo,2022-11-01T03:14:35.931Z,Sauwandarek,Papua Barat
One of the best place at Raja Ampat for snorkling or diving. The people are very friendly. The kids so adorable.,5,Nurul Firdha Lisyana,2022-08-22T01:38:37.981Z,Sauwandarek,Papua Barat
"Villaggio nella meravigliosa Raja Ampat
Come sempre tanta cordialità e gentilezza di un popolo fantastico.",4,Francesco Treghini,2022-08-18T14:15:28.984Z,Sauwandarek,Papua Barat
"Amazing place , best for diving",5,Verayulia zanty,2022-07-31T09:36:15.776Z,Sauwandarek,Papua Barat
"Pantai dengan view terindah, pantai bersih dan sangat cocok untuk snorkling. Ikannya banyak, besare, banyak jenisnya dan jinak.",5,Ipunk Purwanto,2022-05-31T23:50:42.715Z,Sauwandarek,Papua Barat
Sauwandarek,5,Ahmad Sakum,2022-05-29T23:17:22.711Z,Sauwandarek,Papua Barat
Beautifull coral with so many different kind of fish… must snorkle and dive here,5,heypau2 (Heypau2),2022-05-04T02:34:24.959Z,Sauwandarek,Papua Barat
Masyaa Allah bagusnyaa bersiiih ikannya jinak2 .. ayo kita bantu menjaga kebersihan kelestarian Alamnya...,5,Ratnaningdyah Deanasari,2022-01-26T09:21:34.945Z,Sauwandarek,Papua Barat
"Tempat yang asik dan ramah untuk berkunjung untuk melepas penat. Tidak ada jaringan di sini jadi kita hanya fokus untuk liburan.
Kalau hari sabtu di larang mandi di pantai karena di kampung ini kebanyakan penduduknya beragama Advent, dimana mereka menganggap hari Sabtu adalah hari Sabat.
Di sini kita bisa memberi makan ikan.",4,Chacha Thoe,2022-01-18T08:40:33.495Z,Sauwandarek,Papua Barat
"Hey nemo , ...",5,Setiawan Arifin,2021-11-23T04:57:34.334Z,Sauwandarek,Papua Barat
View mantap masyarakat ramah,5,Hafidh,2021-11-19T22:32:29.877Z,Sauwandarek,Papua Barat
"Desa di pulau Mansuar yg memiliki banyak ikan ikan laut yg indah, dan sering menjadi tempat kunjungan wisatawan domestik.  Dengan penduduknya yg ramah dan strategis berada diantara Raja Ampat dan Waisai. Namun demikian perlu penataan fasilitas umum yg lebih banyak dan souvenir2 khas raja ampat yg dapat menambah daya tarik bagi wisatawan",4,Bustomi Tomi,2021-11-05T05:25:57.333Z,Sauwandarek,Papua Barat
"Amazinggg
View bawah lautnya terlalu cantik",5,Kristhyy Soetopo,2021-10-30T10:36:26.127Z,Sauwandarek,Papua Barat
kereen,4,Yama,2021-10-25T22:58:24.512Z,Sauwandarek,Papua Barat
Thick fishes,4,Christoper Tambanua,2021-10-02T16:22:51.770Z,Sauwandarek,Papua Barat
Gak bisa move on 🥰,5,megaria elisabeth panjaitan,2021-09-10T09:23:19.441Z,Sauwandarek,Papua Barat
"Udara bersih, laut jernih, coral dan scholling fish, turtle..magical",5,Maladewa “Radian Awai” Ocean,2021-08-05T01:23:40.626Z,Sauwandarek,Papua Barat
"Calm little village with gorgeous view, friendly underwater fish. Perfect beach for snorkeling and relaxing on the beach.",5,River Song,2021-06-20T01:33:56.728Z,Sauwandarek,Papua Barat
"People who lives here has the most beautiful play ground. Sauwandarek has really big space for snorkeling or diving. You can swim under the jetty and you'll find the various colourful fish. I was lucky because I met the blacktip shark and sea turtle when snorkeling here. People who lives here is nice too. The current is strong enough, so better if you accompanied by tourist guide when you snorkeling. And don't forget to keep your foot from the coral so it can keep growing healthty.",5,andreas bimar setiari,2021-06-10T01:32:48.783Z,Sauwandarek,Papua Barat
"Nice place, good view,",5,Tommy Kamajaya,2021-04-17T08:09:32.366Z,Sauwandarek,Papua Barat
"Tempat yang bagus dan indah serta anak2 yang rajin belajar dan ceria semua.
Jika ada yang wisata kesini, sebaiknya bisa  membawakan anak-anak buku cerita, buku mewarnai, alat tulis, krayon dll. Barang-barang tersebut sangat berguna buat mereka.",5,Nora Y,2021-02-20T10:30:08.823Z,Sauwandarek,Papua Barat
Mantap,5,Mohamad Candra Bhirawa,2021-01-05T03:53:35.152Z,Sauwandarek,Papua Barat
"Kleines , nettes Dorf mit einer neuen Kirche. Es gibt auch einen kleinen Laden, wo man einige Lebensmittel kaufen kann. Am Morgens viele Ausflugsboote mit Schnorchlern und Tauchern  in der Nähe des jetties und am Riff.",5,Puste Blume,2020-03-07T20:49:58.902Z,Sauwandarek,Papua Barat
"Beautiful little village with a very pretty, Adventist church and fantastic for snorkeling!",5,Achim Barthelmes,2020-02-25T04:45:52.591Z,Sauwandarek,Papua Barat
Nice sunset,5,BillyAmos17 Epa,2020-02-21T01:07:31.730Z,Sauwandarek,Papua Barat
"Pantai nya indah, bisa buat snorkel jg. Listrik menyala 12 jam setiap hari nya",4,Dzulfikar Muhammad,2020-02-14T02:00:57.806Z,Sauwandarek,Papua Barat
Beautiful beaches and corals,5,Nova Fransisca Silitonga,2020-01-17T10:09:24.738Z,Sauwandarek,Papua Barat
"Saat kapal akan bersandar nampak indah sekali pulau ini, bisa melihat radius pulau ini secara utuh, airnya sangat jernih sekali, bisa melihat dasar laut dengan ikan warna warni dengan ragamnya berbeda, penduduknya ramah, suatu tempat yang tidak boleh dilewatkan begitu saja kalau ke Raja Ampat, terumbu karangnya sangat cantik dan beragam bentuknya, luar biasa....",5,Joyo Suwito,2020-01-09T12:33:34.378Z,Sauwandarek,Papua Barat
Di sana ada Homestay Erens yang murah dengan nuansa alami,5,titus taba,2020-01-02T22:19:51.307Z,Sauwandarek,Papua Barat
"Bagus, bersih, alami",5,Yudi Bandara,2019-12-13T06:44:59.835Z,Sauwandarek,Papua Barat
Specialnplace for snorkeling,5,Sodsi Wirojchanasak,2019-12-06T22:40:39.877Z,Sauwandarek,Papua Barat
Great spot to snorkling,5,Note Tiga,2019-11-26T02:55:15.443Z,Sauwandarek,Papua Barat
Clean sea water and nice venue to snorkling,5,Poeng,2019-11-17T03:02:00.587Z,Sauwandarek,Papua Barat
"Spot snorkling yang sangat bagus, ikan berada mendekat dengan sendirinya. Ragam ikan yang sangat indah dengan ukuran kecil sampai besar dan warna warni.
Pada saat snorkling saya tidak pakai pelampung & kacamata plus alat bantu pernafasan. Sebab pada saat masuk kedalam laut dan mencoba membuka mata, sama sekali tidak terasa pedih. Jadi kadar garam di laut ini sangat rendah. kejadian saat santai membentangkan badan ujung kaki sempat dimakan ikan, jadi sedikit membekas.
Beranjak dari lokasi ini sekitar pukul 5 sore. Moment ini yang tidak saya lewatkan. Dengan armada speedboat. Dengan melaju kencang, saya abadikan sunset sampai mau nyampai di dermaga. Sungguh indah, mata memandang sunset sepanjang perjalanan",5,jimbron asf,2019-11-01T15:52:46.810Z,Sauwandarek,Papua Barat
Good place for snorkeling,5,tomy cokro,2019-11-01T11:51:08.515Z,Sauwandarek,Papua Barat
Panyai pasir putih yg indah. Spot snorkling n diving keren,4,Maryono MBA,2019-11-01T06:33:36.568Z,Sauwandarek,Papua Barat
Sangat...sangat indah...tidak bisa di lukiskan dengan kata - kata,5,Since Heipon,2019-10-07T08:03:53.814Z,Sauwandarek,Papua Barat
Lovely,5,Gritje Fonataba,2019-09-21T08:39:22.103Z,Sauwandarek,Papua Barat
"Excellent place for snorkeling.
You can spot big fish here.
The village behind was also a great place to visit where you can talk and have a chat with villagers.",5,Joshua Vincent,2019-08-19T11:57:04.182Z,Sauwandarek,Papua Barat
"Buen buceo,  buen snorkel y el pueblo tiene un paseo",5,Raul lopez Fernandez,2019-08-18T09:01:09.998Z,Sauwandarek,Papua Barat
Its serene.,5,Mario Rivo Lintuuran,2019-08-18T05:18:46.376Z,Sauwandarek,Papua Barat
Sangat mengesankan dan disertai pemandangan yg sangat indah,5,Boki Temorubun,2019-07-18T12:07:12.884Z,Sauwandarek,Papua Barat
"Natural, good service and fair price",5,Fony Hurusianti,2019-07-10T13:34:46.964Z,Sauwandarek,Papua Barat
Nice,5,Azdian Azis,2019-07-08T07:06:05.027Z,Sauwandarek,Papua Barat
Amazing snorkeling spot with many varieties of fishes,5,Irwin Tomarere,2019-06-29T05:06:31.816Z,Sauwandarek,Papua Barat
Beauty Beach,4,Near Manullang,2019-06-22T14:18:45.949Z,Sauwandarek,Papua Barat
Keren,5,Rinawati Rouli,2019-06-20T05:01:23.229Z,Sauwandarek,Papua Barat
Karena indah,5,Sangmade Susila,2019-06-07T07:06:22.776Z,Sauwandarek,Papua Barat
Really nice local village,5,Martina Gambirasi,2019-06-02T21:08:11.540Z,Sauwandarek,Papua Barat
Excellent snorkeling,5,Cornelie Kuttig,2019-05-12T08:31:31.518Z,Sauwandarek,Papua Barat
salah satu kampung budaya yang mengjarkan anak2 untuk melestarikan budaya raja ampat,5,icaN,2019-04-27T09:49:07.571Z,Sauwandarek,Papua Barat
Berenang di antara ikan liar di laut lepas,5,Ruandha Agung Sugardiman,2019-04-14T02:46:36.115Z,Sauwandarek,Papua Barat
"View ok banged, wonderful Indonesia, yok .... visit papua",5,Moch. Dicky Garkiyadi,2019-04-08T09:26:34.680Z,Sauwandarek,Papua Barat
ikan banyak. air jernih. sayang beberapa karang patah di dekat dermaga.,4,ADIS ADIS,2019-03-18T15:58:46.704Z,Sauwandarek,Papua Barat
Very nice spot for snorkeling and diving. They have more variety fish and more coral,5,Bobby Hendrawan,2019-03-08T06:01:44.391Z,Sauwandarek,Papua Barat
"Desa kecil yang indah. pasir putih, udara segar dan banyak ikan, cocok untuk spot snorkeling.",4,Yos Daws,2019-03-06T07:59:44.969Z,Sauwandarek,Papua Barat
Tempat snorkling dan diving yg indah,5,jenny ritung,2019-03-05T06:58:25.641Z,Sauwandarek,Papua Barat
Lovely village in a picturesque setting. Was there on a diving trip and it's great above and below the water surface. Actually the diving was really nice and amazing. Highly recommended :),5,Lothar L,2019-03-03T20:55:28.791Z,Sauwandarek,Papua Barat
"Desanya tenang banget. Memang pas buat bersantai. Pantainya juga indah dengan air laut pesisir yang jernih. Buat yang ke sana sila bersnorkling atau berenang. Tapi tolong jaga terumbu karangnya ya, jangan dirusak, supaya ikan-ikan di sekitar jetty nggak pada pergi.",5,Virna P Setyorini,2019-02-09T22:08:39.973Z,Sauwandarek,Papua Barat
"Очень хорошее и удобное расположение.в Савандареке живут всего 45 семей.народ дружелюбный
.дети умнички .вечерами играют футбол волейбол.рассвет изумительный.все дайв споты находятся рядом.а дайв это просто шикарнооооооо .самый богатый риф в мире .и сноркл спот именно в Савандареке супер.😘😘😘",5,Айлин Радо,2019-01-22T06:46:23.754Z,Sauwandarek,Papua Barat
Bagus,2,Danny Pattiyanan,2019-01-18T12:02:54.282Z,Sauwandarek,Papua Barat
Menyatu dg alam dan tenang...,4,erma christiana natalia,2019-01-16T01:37:16.102Z,Sauwandarek,Papua Barat
"Beautiful island with incredible home reef, full of tiny fish and patrolling couple of reef blacktip sharks in the late afternoon.
Remote, no phone connections or Internet. Once you're there life requires your full attention :)
Beautiful sandy beach, coconut palms, jungle right behind the village, and lots of tropical birds. If you want a true getaway (and are able to ignore the tourists filled dinghys) that's your place. Just keep in mind that the nearest medical facility is hours away by boat, so don't do anything stupid :)",5,Dani Naydenova,2019-01-06T22:42:03.387Z,Sauwandarek,Papua Barat
Friendly fish at the jetty,5,Effendy cia,2018-12-26T12:30:00.417Z,Sauwandarek,Papua Barat
Luar biasa,3,Amos Indamarei,2018-11-22T10:24:50.303Z,Sauwandarek,Papua Barat
I love how beautiful this island and how friendly the people of this island,5,Daeng Ipul,2018-11-19T09:03:01.773Z,Sauwandarek,Papua Barat
Nice,4,Tulus Mampetua Lumban Gaol,2018-10-31T01:44:41.245Z,Sauwandarek,Papua Barat
What a wonderful islands..,5,Abdillah Khamdana,2018-10-29T08:15:30.002Z,Sauwandarek,Papua Barat
Nice Jetty,3,Andy Heilmann,2018-10-26T11:42:26.392Z,Sauwandarek,Papua Barat
Spot snorkling,5,Arif Alfiansyah,2018-10-15T06:43:52.381Z,Sauwandarek,Papua Barat
Beautiful place,5,Novi Mulyono,2018-09-29T23:23:55.736Z,Sauwandarek,Papua Barat
Pengalaman snorkling yang luar biasa..,5,Maya Purwanti,2018-09-28T21:24:55.022Z,Sauwandarek,Papua Barat
"Kampung favorit di Raja Ampat. Kampung ini semuanya beragama Advent dengan gerejanya yg megah di pinggir pantai. Orang2nya ramah, saya disambut oleh beberapa majelis jemaat. Snorkeling di jetty sauwadarek adalah yg terbaik, banyak sekali ikan2 besarnya dan soft coral warna warni.",5,Jonathan Bayu S,2018-07-23T06:42:36.776Z,Sauwandarek,Papua Barat
Huge fish offering excellent snorkling experience. Bring food to attract them.,5,Meidiyanto Andwiputro,2018-06-18T21:51:13.638Z,Sauwandarek,Papua Barat
