review_text,rating,author,date,nama desa wisata,provinsi
Asri dan nyaman.,5,Ifan Boim,2021-12-19T04:07:45.631Z,Gampong Nusa,Aceh
Mantap,5,fauzi arja,2021-11-19T15:42:04.383Z,Gampong Nusa,Aceh
Sangat mempesona,5,Masykur,2021-11-16T04:31:59.836Z,Gampong Nusa,Aceh
"Bagus, ada klip lagu di sana ...",5,Buchari Attajiri,2021-11-12T10:44:12.837Z,Gampong Nusa,Aceh
"Masyarakatnya sangat ramah, tempat belajar mengelola desa wisata",5,EVI JOURNEY,2021-11-12T06:13:54.999Z,Gampong Nusa,Aceh
Alami dan perlu dibenahi sarana dan prasarana utk menunjang giat pariwisata,3,Rd. IWAN SOENARYO,2021-10-28T08:56:45.756Z,Gampong Nusa,Aceh
Realy love this place,5,ryan Alikhsan,2021-10-20T06:49:53.168Z,Gampong Nusa,Aceh
"One of the most favorite place beautiful village with best panorama, culture, art, people resident",5,Andri Munazir,2021-10-14T16:07:09.643Z,Gampong Nusa,Aceh
Gampong wisata dengan keramahan penduduknya.,3,Mama Daffa,2021-09-27T02:43:12.865Z,Gampong Nusa,Aceh
"What a beautiful village with best panorama. You may see the mountains, rice fields, and culture at the same time. We may also spending some days here",5,Katsummi Mara,2021-09-08T03:05:43.591Z,Gampong Nusa,Aceh
"Desa Wisata Terbaik tahun ini untuk Provinsi Aceh.

Suasanyanya sejuk, segar, dan bersih. Keramahan warganya luar biasa. Memiliki program wisata tentatif yang sangat menarik, memgutamakan potensi budaya Aceh dan kolaborasi antar warga.

Semoga kedepan Desa ini semakin baik, menemukan potensi-potensi lainnya dari desa, sehingga menjadi magnet wisatawan saat berkunjung ke Aceh.",5,Muhammad IQbal,2021-09-04T08:20:01.705Z,Gampong Nusa,Aceh
memiliki pemandangan yang indah,5,Cut Fitra Fashalwa,2021-08-31T17:02:49.517Z,Gampong Nusa,Aceh
Yg penasaran kunjungi aja🤭,3,Kamaru Ilham,2021-08-10T05:04:42.092Z,Gampong Nusa,Aceh
Sangat rekomendasi untuk dikunjungi,5,Zulkarnain,2021-06-16T07:01:10.595Z,Gampong Nusa,Aceh
"Desa wisata ini menyediakan berbagai paket wisata yang dapat dinikmati oleh anda bersama rekan dan keluarga.

Tersedia 43 homestay yang dapat anda tempati bersama rombongan. Dimana anda dapat menikmati berlibur sambil mempelajari kebiasaan dan kearifan lokal yang ada di desa wisata ini.

Selamat berkunjung dan nikmati keramahan warga desa ini dengan segenap keunikan yang tidak anda dapatkan di destinasi wisata lainnya.",4,Moer,2021-05-29T12:56:18.724Z,Gampong Nusa,Aceh
lebih alami..,4,Ahmad Syaukani,2021-03-03T10:37:40.828Z,Gampong Nusa,Aceh
"Langit biru, pegunungan nan hijau. Rumpit ilalang menguning. Air sungai mengalir jernih",4,Vitri Suryati,2020-12-16T15:40:06.754Z,Gampong Nusa,Aceh
"Gampong yang tertata dengan baik, bersih, dan asri. Ada spot terbaru yang disiapkan. Untuk masuk kesini, pengunjung cukup membayar 5ribu saja. Ada guest house juga yang disediakan bagi yang ingin staycation. Keripik oen temurui sebagai salah satu pilihan cemilan khas disini.",5,Nia Fardina,2020-09-18T10:06:36.330Z,Gampong Nusa,Aceh
Lokasi Desanya masih alami & asri,5,Firman syah,2019-09-25T10:20:54.053Z,Gampong Nusa,Aceh
"Tempat Wisata yang Worth Its banget !!!!
Rugi kalau jalan-jalan ke Banda Aceh atau Aceh Besar tapi gak singgah ke Gampong Nusa. Gampong Nusa kian mendunia. Hmm,  banyak wisatawan yang mengunjungi wisata ini. Dan yang paling utama, tempat ini bukan tempat wisata biasa.  Tapi banyak nilai-nilai Kebudayaan Aceh yang masih dilestarikan disini. Jangan Lupa Mampir :')",5,Lia Maisarah,2019-09-24T02:57:03.866Z,Gampong Nusa,Aceh
Desa yang menjadi bahan percontohan untuk desa lain,5,Dekdin Arani,2019-09-19T01:46:34.531Z,Gampong Nusa,Aceh
"Desa Wisata yang dibangun dari nol sejak delapan tahun silam, yang tidak ada apa-apanya kini mulai mendapat nama di masyarakat, khususnya wisatawan baik lokal dan mancanegara. Ada apa saja di Gampong Nusa ini? Sebaiknya datang dan nikmati sendiri akan lebih terasa 😁",5,iloveaceh,2019-09-09T12:17:27.243Z,Gampong Nusa,Aceh
Nice place to understand Aceh culture with nice residents.,4,SQ TAN,2019-08-25T06:11:43.110Z,Gampong Nusa,Aceh
👍🏻👍🏻👍🏻,4,Clevert Hadrians,2019-08-16T15:06:08.612Z,Gampong Nusa,Aceh
Gampong droe,5,Baihaqi usman,2019-08-11T07:40:04.920Z,Gampong Nusa,Aceh
"Luar biasa,",5,Endra Marliza,2019-07-26T07:35:45.172Z,Gampong Nusa,Aceh
"Masyarakat nya ramah
Kulinernya khas aceh bgt
Luar biasa untul desa wisata ini",5,cici nurrahmah,2019-06-30T10:41:13.632Z,Gampong Nusa,Aceh
Kampong Top buat dikunjung,5,Fadhlan Bachtiar,2019-06-21T16:12:11.272Z,Gampong Nusa,Aceh
Pokok jih jak jue ilee entreuk neu tuoh keudroe kiban 🖐👍😁😄,5,dekja katsaba,2019-06-20T18:12:19.971Z,Gampong Nusa,Aceh
Oke,5,Ayas Nusa Official,2019-06-16T07:29:29.842Z,Gampong Nusa,Aceh
Gampong percontohan,5,Hamid Piliang,2019-05-17T23:38:45.850Z,Gampong Nusa,Aceh
Best,5,Zacky Alfitra,2019-05-01T03:47:49.829Z,Gampong Nusa,Aceh
Nice,5,Intan Afrida,2019-04-12T11:13:00.667Z,Gampong Nusa,Aceh
Nice place,5,Aziz Mukramin,2019-04-03T13:10:42.869Z,Gampong Nusa,Aceh
good,5,akhyar nusa,2019-04-02T08:01:49.253Z,Gampong Nusa,Aceh
Nice,5,Akhyar Nusa,2019-04-02T04:08:57.565Z,Gampong Nusa,Aceh
