review,cleaned_review,cleaned_review_stemmed,nama desa wisata,provinsi
Danau yg indah saat air pasang,danau indah air pasang,danau indah air pasang,Danau Napabale,Sulawesi Tenggara
"Tempatnya bagus, bersih, nyaman, alami banget",tempatnya bagus bersih nyaman alami banget,tempat bagus bersih nyaman alami banget,Danau Napabale,Sulawesi Tenggara
"Nice place.
Mungkin bisa ditambah petunjuk arah untuk menuju ke puncaknya.",nice place ditambah petunjuk arah puncaknya,nice place tambah tunjuk arah puncak,Danau Napabale,Sulawesi Tenggara
Pemandangan yang sangat indah,pemandangan indah,pandang indah,Danau Napabale,Sulawesi Tenggara
Ngga bakal bosan untuk berkunjung ke kepingan surga satu ini,bosan berkunjung kepingan surga,bosan kunjung keping surga,Danau Napabale,Sulawesi Tenggara
"Danau napabale merupakan destinasi alam dengan panorama yg begitu indah,dan termaksud salah satu objek wisata primadona yang ada di kab. Muna.",danau napabale destinasi alam panorama indah termaksud salah objek wisata primadona kab munafik,danau napabale destinasi alam panorama indah maksud salah objek wisata primadona kab munafik,Danau Napabale,Sulawesi Tenggara
"Danau yang begitu eksotis dengan gugusan tebing-tebing yang memanjangkan mata, yang akan menjadi tempat favorit buat berwitasa",danau eksotis gugusan tebing tebing memanjangkan favorit berwitasa,danau eksotis gugus tebing tebing panjang favorit berwitasa,Danau Napabale,Sulawesi Tenggara
"Tempatnya keren dan rekomended, ditambah wahana yang variatif dan keramahan orang-orangnya",tempatnya keren rekomended ditambah wahana variatif keramahan orangnya,tempat keren rekomended tambah wahana variatif ramah orang,Danau Napabale,Sulawesi Tenggara
Keren banget tempatnya,keren banget tempatnya,keren banget tempat,Danau Napabale,Sulawesi Tenggara
Indah dan menawan,indah menawan,indah tawan,Danau Napabale,Sulawesi Tenggara
"Akses menuju lokasi tidak terlalu sulit, jalannya juga bagus meski di beberapa bagian ada jalan yang rusak. Saya dengan teman-teman berkunjung ke sini menggunakan Brio dan Agya alhamdulillah tidak menemukan rintangan yang berarti.

Saat di lokasi banyak kapal yang tersedia mengangkut kita berkeleling danau danaut Napabale. Harga sewa kapalnya 150rb pada tahun 2023, Agustus. Tidak terlalu banyak penjual makanan dan minuman, jadi baiknya bawa bekal dari rumah. Selain itu Fasum seperti mushalla dan kamar kecil tidak ada atau kurang, sehingga baiknya singgah dulu di perjalanan saat hendak berkunjung ke sini untuk ke kamar kecil dan shalat.

Mungkin kedepannya pengelolaan agar lebih baik karena pada saat hendak pergi tiba-tiba ada warlok yang meminta uang parkir sebesar 10rb rupiah oer mobilnya.",akses lokasi sulit jalannya bagus jalan rusak teman teman berkunjung brio agya alhamdulillah menemukan rintangan lokasi kapal tersedia mengangkut berkeleling danau danaut napabale harga sewa kapalnya ribu tahun agustus penjual makanan minuman baiknya bawa bekal rumah fasum mushalla kamar baiknya singgah perjalanan berkunjung kamar shalat kedepannya pengelolaan pergi warlok uang parkir ribu rupiah oer mobilnya,akses lokasi sulit jalan bagus jalan rusak teman teman kunjung brio agya alhamdulillah temu rintang lokasi kapal sedia angkut ling danau danaut napabale harga sewa kapal ribu tahun agustus jual makan minum baik bawa bekal rumah fasum mushalla kamar baik singgah jalan kunjung kamar shalat depan kelola pergi warlok uang parkir ribu rupiah oer mobil,Danau Napabale,Sulawesi Tenggara
Indah sekali..😎,indah,indah,Danau Napabale,Sulawesi Tenggara
"Tsm
Goa ini",tsm goa,tsm goa,Danau Napabale,Sulawesi Tenggara
Danau yang indah dan unik karena berbatasan dengan lautan. Pertemuan antara air tawar dan air asin. Ada gua di atas air yg merupakan lorong utk tembus ke laut,danau indah unik berbatasan lautan pertemuan air tawar air asin gua air lorong tembus laut,danau indah unik batas laut temu air tawar air asin gua air lorong tembus laut,Danau Napabale,Sulawesi Tenggara
Tempat pariwisata di kabupaten muna,pariwisata kabupaten munafik,pariwisata kabupaten munafik,Danau Napabale,Sulawesi Tenggara
Yang ke sini ga akan menyesal,menyesal,sesal,Danau Napabale,Sulawesi Tenggara
Danau asin yang menyimpan sejarah peradaban masa lalu,danau asin menyimpan sejarah peradaban,danau asin simpan sejarah adab,Danau Napabale,Sulawesi Tenggara
Mantap,mantap,mantap,Danau Napabale,Sulawesi Tenggara
Cukup indah,indah,indah,Danau Napabale,Sulawesi Tenggara
"Saya keturunan muna sejak sd  tahun 1997 sy tingalkan raha. Nenek kake sy org muna alm, keluarga sy msh banyak di raha, smoga sy bsa kesana . Di tahun 1997 di kampung susah sekali air, makan pun kadang2 nasi keseharian mkn dgn jagung/ubi. Sy rindu dgn kampung",keturunan munafik sd tahun tingalkan raha nenek kake munafik almarhum keluarga raha semoga kesana tahun kampung susah air makan kadang nasi keseharian jagung ubi rindu kampung,turun munafik sd tahun tingalkan raha nenek kake munafik almarhum keluarga raha moga kesana tahun kampung susah air makan kadang nasi hari jagung ubi rindu kampung,Danau Napabale,Sulawesi Tenggara
"Objek wisata yang harus dikunjungi kalau lagi di Raha. Danaunya indah dan menenangkan. Bisa buat piknik juga disini. Tapi waktu itu dateng pas lagi nggak banyak orang jadi tenang. Disediakan juga perahu buat yang ingin ke danau sebelahnya. yes… ada 2 danau dan terhubung satu sama lain. Cuman waktu kesana airnya sudah naik jadi nggak bisa ke danau sebelahnya. Penghubung antara 2 danau ini ada terowongan kecil gitu yang bisa dilewati perahu kalau air belum naik. Selain itu, ada juga jalan menuju pantai di balik danau. Jalan ini juga harus ditempuh dengan perahu. Tarif sewanya waktu itu 30rb per perahu.",objek wisata dikunjungi raha danaunya indah menenangkan piknik waktu pas tenang disediakan perahu danau sebelahnya yes danau terhubung cuman waktu kesana airnya danau sebelahnya penghubung danau terowongan dilewati perahu air jalan pantai danau jalan ditempuh perahu tarif sewanya waktu ribu perahu,objek wisata kunjung raha danau indah tenang piknik waktu pas tenang sedia perahu danau belah yes danau hubung cuman waktu kesana air danau belah hubung danau terowongan lewat perahu air jalan pantai danau jalan tempuh perahu tarif sewa waktu ribu perahu,Danau Napabale,Sulawesi Tenggara
Semenisasi,semenisasi,semen,Danau Napabale,Sulawesi Tenggara
"Tempatnya sangat cocok untuk berlibur bersama keluarga besar,. Dan juga teman².",tempatnya cocok berlibur keluarga teman,tempat cocok libur keluarga teman,Danau Napabale,Sulawesi Tenggara
"Tempat bersantai dan menenangkan. Datanglah ketika hari kerja, karena hari libur pasti ramai pengunjung",bersantai menenangkan datanglah libur ramai pengunjung,santa tenang datang libur ramai unjung,Danau Napabale,Sulawesi Tenggara
Sangat indah pemandangannya dan sangat mudah di jangkau. KALAU ANDA KE RAHA TIDAK KETEMPAT INI RUGI BESAR HEHEHE,indah pemandangannya mudah jangkau raha ketempat rugi hehehe,indah pandang mudah jangkau raha tempat rugi hehehe,Danau Napabale,Sulawesi Tenggara
asyik,asyik,asyik,Danau Napabale,Sulawesi Tenggara
Nice place,nice place,nice place,Danau Napabale,Sulawesi Tenggara
"Sangat menarik,pemandangan nya memukau",menarik pemandangan memukau,tarik pandang pukau,Danau Napabale,Sulawesi Tenggara
Terowongan napabale yang selalu mengundang rasa penasaran,terowongan napabale mengundang penasaran,terowongan napabale undang penasaran,Danau Napabale,Sulawesi Tenggara
"Tempatnya bagus kyk d film2 indiana jones..dr danau k pantai menggunakan perahu, klo air surut bisa lwtin goa nya jg di sore hari
Hanya syg harga perahunya berubah2, deal hrga sebelum naik, pas turun harga naik lg.",tempatnya bagus kayak film indiana jones danau kak pantai perahu kalo air surut lwtin goa sore sayang harga perahunya berubah deal hrga pas turun harga,tempat bagus kayak film indiana jones danau kak pantai perahu kalo air surut lwtin goa sore sayang harga perahu ubah deal hrga pas turun harga,Danau Napabale,Sulawesi Tenggara
"Destinasi liburan yang bagus, banyak spot foto juga buat yang suka foto²",destinasi liburan bagus spot foto suka foto,destinasi libur bagus spot foto suka foto,Danau Napabale,Sulawesi Tenggara
Keren banget gan,keren banget gan,keren banget gan,Danau Napabale,Sulawesi Tenggara
"Pantai Napabale sangat luar biasa cocok untuk liburan bersama keluarga, air nya jernih...pokoknya rekomendit tdk mengecewakan 👍👍👍👍",pantai napabale cocok liburan keluarga air jernih pokoknya rekomendit mengecewakan,pantai napabale cocok libur keluarga air jernih pokok rekomendit kecewa,Danau Napabale,Sulawesi Tenggara
"Danau perpaduan air tawar n asin, melewati terowongan goa yg bisa tembus ke laut lepas dgn pasir putihnya,, dari atas puncaknya pun tak kalah kereennyaa sdh ada jalan stapak utk kepuncaknya",danau perpaduan air tawar asin melewati terowongan goa tembus laut lepas pasir putihnya puncaknya kalah kereennyaa jalan stapak kepuncaknya,danau padu air tawar asin lewat terowongan goa tembus laut lepas pasir putih puncak kalah kereennyaa jalan stapak puncak,Danau Napabale,Sulawesi Tenggara
Pemandanganx sangat indah...,pemandanganx indah,pemandanganx indah,Danau Napabale,Sulawesi Tenggara
Danau Napabale luar biasa indah,danau napabale indah,danau napabale indah,Danau Napabale,Sulawesi Tenggara
Bagus,bagus,bagus,Danau Napabale,Sulawesi Tenggara
"Pemandangan indah, air biru bening, berbagai ikan ikan berenang terlihat dari atas, masih banyak hewan hewan lautnya..
Sayangnya, kurang terawat, banyak sampah dari tempat parkir hingga di pinggir danau..",pemandangan indah air biru bening ikan ikan berenang hewan hewan lautnya sayangnya terawat sampah parkir pinggir danau,pandang indah air biru bening ikan ikan renang hewan hewan laut sayang awat sampah parkir pinggir danau,Danau Napabale,Sulawesi Tenggara
Tempatx menyenangkan,tempatx menyenangkan,tempatx senang,Danau Napabale,Sulawesi Tenggara
"Sangat recommend bgt,",recommend banget,recommend banget,Danau Napabale,Sulawesi Tenggara
Nice view,nice view,nice view,Danau Napabale,Sulawesi Tenggara
terowonganx wow krennn,terowonganx wow krennn,terowonganx wow krennn,Danau Napabale,Sulawesi Tenggara
Danaunya indah,danaunya indah,danau indah,Danau Napabale,Sulawesi Tenggara
Indah dan tenang...,indah tenang,indah tenang,Danau Napabale,Sulawesi Tenggara
"Wisata yang cocok untuk bersantai bersama keluarga, terdapat gua yang menghubungkan danau dan laut lepas, ada pula puncak yang menjadi tempat yang cocok bila ingin memandang danau dan laut lebih luas...",wisata cocok bersantai keluarga gua menghubungkan danau laut lepas puncak cocok memandang danau laut luas,wisata cocok santa keluarga gua hubung danau laut lepas puncak cocok pandang danau laut luas,Danau Napabale,Sulawesi Tenggara
Tempat yg nyaman buat rekreasi keluarga,nyaman rekreasi keluarga,nyaman rekreasi keluarga,Danau Napabale,Sulawesi Tenggara
Karena tempat ini bisa menghilangkan penat dan ke capean jika berkunjung di wisata ini,menghilangkan penat capean berkunjung wisata,hilang penat cape kunjung wisata,Danau Napabale,Sulawesi Tenggara
Lumayanlah,lumayanlah,lumayan,Danau Napabale,Sulawesi Tenggara
"Tempatnya bagus, cuman wahana permainannya kurang",tempatnya bagus cuman wahana permainannya,tempat bagus cuman wahana main,Danau Napabale,Sulawesi Tenggara
Teduh,teduh,teduh,Danau Napabale,Sulawesi Tenggara
"Danau Napabale sangat indah,",danau napabale indah,danau napabale indah,Danau Napabale,Sulawesi Tenggara
Enak Tempatnya. Masih Alami perpaduan antara air danau dan air laut. Yang belum kesini wajib jalan2 kesini,tempatnya alami perpaduan air danau air laut kesini wajib jalan kesini,tempat alami padu air danau air laut kesini wajib jalan kesini,Danau Napabale,Sulawesi Tenggara
Tempatnya indah..danaunya jernih bersih,tempatnya indah danaunya jernih bersih,tempat indah danau jernih bersih,Danau Napabale,Sulawesi Tenggara
Berharap bs berkunjung kembali aamiin,berharap berkunjung amin,harap kunjung amin,Danau Napabale,Sulawesi Tenggara
"Alam yang indah, akses terjangkau dengan mobil dan motor,jd g perlu tenaga extra ya adventure sampe tempat ini,,,dan jgn lupa kl bawa bekal jaga kebersihan ya,jgn buang mantan sembarangan 😂😎,haturnuhun",alam indah akses terjangkau mobil motor tenaga extra adventure lupa bawa bekal jaga kebersihan buang mantan sembarangan haturnuhun,alam indah akses jangkau mobil motor tenaga extra adventure lupa bawa bekal jaga bersih buang mantan sembarang haturnuhun,Danau Napabale,Sulawesi Tenggara
Recomended lah pokoknya 👍,recomended pokoknya,recomended pokok,Danau Napabale,Sulawesi Tenggara
"Gugusan karang indah,  terusan GOA menegangkan dilewati pas Air Laut Pasang",gugusan karang indah terusan goa menegangkan dilewati pas air laut pasang,gugus karang indah terus goa tegang lewat pas air laut pasang,Danau Napabale,Sulawesi Tenggara
"Bukan danau yang terbentuk dari proses erupsi gunung berapi tapi suatu reservoar yang terhubung dengan laut. Luar biasa indah, Masya Alloh.",danau terbentuk proses erupsi gunung berapi reservoar terhubung laut indah masya allah,danau bentuk proses erupsi gunung rap reservoar hubung laut indah masya allah,Danau Napabale,Sulawesi Tenggara
"Sewa kapal untuk menembus terowongan menjadi daya tarik tersendiri. Pemandangannya Masya Allah, luar biasa",sewa kapal menembus terowongan daya tarik tersendiri pemandangannya masya allah,sewa kapal tembus terowongan daya tarik sendiri pandang masya allah,Danau Napabale,Sulawesi Tenggara
Is the best,is the best,is the best,Danau Napabale,Sulawesi Tenggara
Sip butuh sentuhan dan perbaikan,sip butuh sentuhan perbaikan,sip butuh sentuh baik,Danau Napabale,Sulawesi Tenggara
"danau mantap, sebelas dua belas raja ampat",danau mantap sebelas belas raja ampat,danau mantap sebelas belas raja ampat,Danau Napabale,Sulawesi Tenggara
"Tempat yang indah, sayang masih ada sampah",indah sayang sampah,indah sayang sampah,Danau Napabale,Sulawesi Tenggara
good,good,good,Danau Napabale,Sulawesi Tenggara
"Bagus,",bagus,bagus,Danau Napabale,Sulawesi Tenggara
"Tempatnya keren.. abis... cakap badai,,, apalagi terowongannya.. n habis keluar dr terowongan, gilsss gilss pemandangannya.. bukan main, gw update satu foto dulu yakk...",tempatnya keren habis cakap badai terowongannya habis terowongan gila gilss pemandangannya main gue update foto,tempat keren habis cakap badai terowongan habis terowongan gila gilss pandang main gue update foto,Danau Napabale,Sulawesi Tenggara
"Danaunya bening, di ujung seberangnya ada pantai. Paket wisata lengkap lah. Akan lebih baik apabila fasilitas umum ditingkatkan.",danaunya bening ujung seberangnya pantai paket wisata lengkap fasilitas umum ditingkatkan,danau bening ujung seberang pantai paket wisata lengkap fasilitas umum tingkat,Danau Napabale,Sulawesi Tenggara
Tempat yg penuh harmoni,penuh harmoni,penuh harmoni,Danau Napabale,Sulawesi Tenggara
Tempat yang sangat indah untuk dikunjungi,indah dikunjungi,indah kunjung,Danau Napabale,Sulawesi Tenggara
The best place,the best place,the best place,Danau Napabale,Sulawesi Tenggara
Tempat utk liburan keluarga,liburan keluarga,libur keluarga,Danau Napabale,Sulawesi Tenggara
"""Raja Ampat"" nya pulau Muna",raja ampat pulau munafik,raja ampat pulau munafik,Danau Napabale,Sulawesi Tenggara
Keren bgt,keren banget,keren banget,Danau Napabale,Sulawesi Tenggara
Pemandangan sangat indah tpi kurang terawat,pemandangan indah terawat,pandang indah awat,Danau Napabale,Sulawesi Tenggara
Tempat yg indah dan tenang,indah tenang,indah tenang,Danau Napabale,Sulawesi Tenggara
Danau primadona pulau Muna! Cantik sekali dengan warna hijau tosca. Plus puncak napabale yang sangat indah!,danau primadona pulau munafik cantik warna hijau tosca plus puncak napabale indah,danau primadona pulau munafik cantik warna hijau tosca plus puncak napabale indah,Danau Napabale,Sulawesi Tenggara
Good,good,good,Danau Napabale,Sulawesi Tenggara
"Danau ini berada 15km dari pusat kota raha
Akses kesini juga engga cukup susah ..
Searah dengan pantai meulera ..
Waktu yang tepat jam 7-9pagi dan 4-6 sore menyusuri danau dengan menyewa perahu nelayan dengan harga yang bisa kalian tawar sebisanya ..

Ada terowongan atau goa yang bisa menghubungkan dana dengan laut luar

Tidak ada retrebusi biaya masuk hanya parkir saja itupun kalau hari libur",danau pusat kota raha akses kesini susah searah pantai meulera waktu jam pagi sore menyusuri danau menyewa perahu nelayan harga tawar terowongan goa menghubungkan dana laut retrebusi biaya parkir itupun libur,danau pusat kota raha akses kesini susah arah pantai meulera waktu jam pagi sore susur danau sewa perahu nelayan harga tawar terowongan goa hubung dana laut retrebusi biaya parkir itu libur,Danau Napabale,Sulawesi Tenggara
Its so amazing,its sok amazing,its sok amazing,Danau Napabale,Sulawesi Tenggara
"Tempat yang indah untuj mencari pemandangan danau namun air asin, disana kita dapat menaiki perahu yang disewakan dengan harga terjangkau",indah untuj mencari pemandangan danau air asin disana perahu disewakan harga terjangkau,indah untuj cari pandang danau air asin sana perahu sewa harga jangkau,Danau Napabale,Sulawesi Tenggara
Pemandangannya bikin takjub,pemandangannya bikin takjub,pandang bikin takjub,Danau Napabale,Sulawesi Tenggara
sampah tak terkendali,sampah terkendali,sampah kendali,Danau Napabale,Sulawesi Tenggara
Tempatnya keren banget,tempatnya keren banget,tempat keren banget,Danau Napabale,Sulawesi Tenggara
"Tempat yg sangat menakjubkan yaitu danau napabale, pemandangan yang begitu indah, dan di danau napabale terdapat pula terowongan iyg menyambungkan danau napabale dgn area laut bebas, di danau napabale juga terdapat puncak, bila kita berada di puncak danau napabale kita dapat melihat pemandangan yang sangat bagu dan indah, danau napabale terletak di propisinsi sulawesi tenggara, kabupaten muna, kecamatan lohia, desa lohia",menakjubkan danau napabale pemandangan indah danau napabale terowongan iyg menyambungkan danau napabale area laut bebas danau napabale puncak puncak danau napabale pemandangan bagu indah danau napabale terletak propisinsi sulawesi tenggara kabupaten munafik kecamatan lohia desa lohia,takjub danau napabale pandang indah danau napabale terowongan iyg sambung danau napabale area laut bebas danau napabale puncak puncak danau napabale pandang bagu indah danau napabale letak propisinsi sulawesi tenggara kabupaten munafik camat lohia desa lohia,Danau Napabale,Sulawesi Tenggara
Its beauty poll,its beauty poll,its beauty poll,Danau Napabale,Sulawesi Tenggara
