review,cleaned_review,cleaned_review_stemmed,nama desa wisata,provinsi
"Seruu
Kalian harus juga trip ke tempat ini",seru trip,seru trip,Kampung Marengo Baduy,Banten
Sebagai culture budaya yg harus kita jaga bersama dan harus selalu dilestarikan oleh generasi penerus ...,culture budaya jaga dilestarikan generasi penerus,culture budaya jaga lestari generasi terus,Kampung Marengo Baduy,Banten
Baduy sangat bagus dan yg rumah nya trdisional,baduy bagus rumah trdisional,baduy bagus rumah trdisional,Kampung Marengo Baduy,Banten
"Wisata paling murah di banten , pete & durian yang best seller!! 100K dapet 6 buah , pete cuma 2K ...",wisata murah banten pete durian best seller kak buah pete kak,wisata murah banten pete durian best seller kak buah pete kak,Kampung Marengo Baduy,Banten
keringat siomay jadi vespa,keringat siomay vespa,keringat siomay vespa,Kampung Marengo Baduy,Banten
Bersih masih alami dan sejuk,bersih alami sejuk,bersih alami sejuk,Kampung Marengo Baduy,Banten
Hah ? Ko bisa kesini ? Da aku can pernah ke baduy jujurly. Iyeu saha nu kadieu nyah,hah kesini can baduy jujurly iyeu saha nu kadieu,hah kesini can baduy jujurly iyeu saha nu kadieu,Kampung Marengo Baduy,Banten
Menyenangkan,menyenangkan,senang,Kampung Marengo Baduy,Banten
Luar biasa menakjubkan,menakjubkan,takjub,Kampung Marengo Baduy,Banten
"Seru pokoknya, siapkan fisik dan mental😅😅. Apalagi yg ga pernah olga. Capek seluruh badan terasa. Sebaikny yg blm pernah naik gunung cobain trek disini dl. Walaupun ga se ekstrim naik gunung seenggany bisa buat pemanasan😁.",seru pokoknya siapkan fisik mental olga capek badan sebaikny gunung coba trek ekstrim gunung seenggany pemanasan,seru pokok siap fisik mental olga capek badan sebaikny gunung coba trek ekstrim gunung seenggany panas,Kampung Marengo Baduy,Banten
Alam dan kebudayaan nya mantap luar biasa,alam kebudayaan mantap,alam budaya mantap,Kampung Marengo Baduy,Banten
OYOK 1345,oyok,oyok,Kampung Marengo Baduy,Banten
"Tolong sampah2 plastiknya diperhatikan. Banyak banget sampah2 plastik dilingkungan maupun disaluran. Lindungi alam tanpa sampah.
Salam lestari",tolong sampah plastiknya diperhatikan banget sampah plastik dilingkungan disaluran lindungi alam sampah lestari,tolong sampah plastik perhati banget sampah plastik lingkung salur lindung alam sampah lestari,Kampung Marengo Baduy,Banten
Wisata Baduy,wisata baduy,wisata baduy,Kampung Marengo Baduy,Banten
"Bermalam di kampung  marengo Baduy.
Rumahnya adem, sisi kali, aktifitas warga yg alami,  mengingat kan kehidupan puluhan tahun silam.  Tanpa listrik dan sinyal.",bermalam kampung marengo baduy rumahnya adem sisi aktifitas warga alami kehidupan puluhan tahun silam listrik sinyal,malam kampung marengo baduy rumah adem sisi aktifitas warga alami hidup puluh tahun silam listrik sinyal,Kampung Marengo Baduy,Banten
Indah,indah,indah,Kampung Marengo Baduy,Banten
Nyaman senyaman senyum mu,nyaman senyaman senyum mu,nyaman nyaman senyum mu,Kampung Marengo Baduy,Banten
Okok,okok,okok,Kampung Marengo Baduy,Banten
Akses jalan sangat mudah dan bisa diakses menggunakan kendaraan umum,akses jalan mudah diakses kendaraan umum,akses jalan mudah akses kendara umum,Kampung Marengo Baduy,Banten
Cukup mengasik kan melihat kehidupan suku baduy,mengasik kehidupan suku baduy,mengasik hidup suku baduy,Kampung Marengo Baduy,Banten
Perjalanan yg berharga dan penuh makna,perjalanan berharga penuh makna,jalan harga penuh makna,Kampung Marengo Baduy,Banten
"Treknya repot, tapi mantap,  tenang suasananya",treknya repot mantap tenang suasananya,trek repot mantap tenang suasana,Kampung Marengo Baduy,Banten
"Harus bawa budget lebih untuk biaya makan dan beli kerajinan. Baduy luas dan rindang, tidak cukup sehari untuk explore kesana.",bawa budget biaya makan beli kerajinan baduy luas rindang sehari explore kesana,bawa budget biaya makan beli rajin baduy luas rindang hari explore kesana,Kampung Marengo Baduy,Banten
Suku baduy banten,suku baduy banten,suku baduy banten,Kampung Marengo Baduy,Banten
"Homestay kami ketika kami menginap, penduduk nya ramah ramah, sudah terbiasa dikunjungi oleh para wisatawan baik lokal maupun mancanegara",homestay menginap penduduk ramah ramah terbiasa dikunjungi wisatawan lokal mancanegara,homestay inap duduk ramah ramah biasa kunjung wisatawan lokal mancanegara,Kampung Marengo Baduy,Banten
Pengalaman berharga yang tak bisa dilupakan,pengalaman berharga dilupakan,alam harga lupa,Kampung Marengo Baduy,Banten
Pengalaman yg luar biasa bisa ke baduy . Next time ajak temen lebih banyak lagi buat kebaduy,pengalaman baduy next time ajak teman kebaduy,alam baduy next time ajak teman kebaduy,Kampung Marengo Baduy,Banten
Pemberhentian pertama sebelum masuk kampung baduy,pemberhentian kampung baduy,henti kampung baduy,Kampung Marengo Baduy,Banten
Bagus untuk mengenal salah satu budaya di indonesia..,bagus mengenal salah budaya indonesia,bagus kenal salah budaya indonesia,Kampung Marengo Baduy,Banten
"Tempat bagus, masih memelihara adat istiadat dan kebudayaannya dengan baik, cuma harga barang kerajinan yg dibuat sendiri dan hasil tanaman dijual standar dengan diluaran jadi tdk ada bedanya",bagus memelihara adat istiadat kebudayaannya harga barang kerajinan hasil tanaman dijual standar diluaran bedanya,bagus pelihara adat istiadat budaya harga barang rajin hasil tanam jual standar luar beda,Kampung Marengo Baduy,Banten
Seru,seru,seru,Kampung Marengo Baduy,Banten
"Destinasi alam yg masih alami sejuk dan jauh dari internetan,karena lampu listrik tidak boleh dipasang,serasa kembali ke masa kecil",destinasi alam alami sejuk internetan lampu listrik dipasang serasa,destinasi alam alami sejuk internetan lampu listrik pasang serasa,Kampung Marengo Baduy,Banten
Berasa pengen saba kesana lagi. 🤗,berasa pengin saba kesana,asa pengin saba kesana,Kampung Marengo Baduy,Banten
Suasana yg sejuk tentram damai ..warga yg ramah ...,suasana sejuk tentram damai warga ramah,suasana sejuk tentram damai warga ramah,Kampung Marengo Baduy,Banten
"Pengalaman baru bertemu suku yang unik, ramah, lingkungan yang asri , udaranya segar dan bersih..",pengalaman bertemu suku unik ramah lingkungan asri udaranya segar bersih,alam temu suku unik ramah lingkung asri udara segar bersih,Kampung Marengo Baduy,Banten
Josss,josss,josss,Kampung Marengo Baduy,Banten
top,top,top,Kampung Marengo Baduy,Banten
Bagus.. indah.. asri.. adem.. unik dan dureenn..,bagus indah asri adem unik dureenn,bagus indah asri adem unik dureenn,Kampung Marengo Baduy,Banten
"Disini tenpat y klo mau terasa nuansa perkampungan jaman dulu tdk ada listrik saat malam
Asri dan sejuk ....",tenpat kalo nuansa perkampungan jaman listrik malam asri sejuk,tenpat kalo nuansa kampung jaman listrik malam asri sejuk,Kampung Marengo Baduy,Banten
"Sudah beberpa kali kesini, numpang makan nasi liwet, tiket retribusi masuk 5rb perorang.
waktu yg pas kesini pada saat musim durian bagi yg suka durian, selain harga murah rasanya juga manteb bgt karna rata² durian yg dijual matang pohon.",beberpa kesini numpang makan nasi liwet tiket retribusi ribu perorang waktu pas kesini musim durian suka durian harga murah mantap banget rata durian dijual matang pohon,beberpa kesini numpang makan nasi liwet tiket retribusi ribu orang waktu pas kesini musim durian suka durian harga murah mantap banget rata durian jual matang pohon,Kampung Marengo Baduy,Banten
"Berbayar 5000/pengunjung,, siapkan fisik,alaskaki yg nyaman krna jalan kaki yg turun naik yg bikin lutut paha pegel beeddd hehehe,, ini bukan jembatan akar ya,, jgn bawa barang"" klo hanya ingin wisata, krna mreka jg byk yg berjualan dan bs sambil rehat,, jangan lupa jaga selalu kebersihan, jangan buang sampah sembarangan,,",berbayar pengunjung siapkan fisik alaskaki nyaman jalan kaki turun bikin lutut paha pegel beeddd hehehe jembatan akar bawa barang kalo wisata berjualan rehat lupa jaga kebersihan buang sampah sembarangan,bayar unjung siap fisik alaskaki nyaman jalan kaki turun bikin lutut paha gel beeddd hehehe jembatan akar bawa barang kalo wisata jual rehat lupa jaga bersih buang sampah sembarang,Kampung Marengo Baduy,Banten
Sangat senang dan bikin betah suasana asri dan sejuk mengingatkan kita pada tahun 70 an,senang bikin betah suasana asri sejuk tahun an,senang bikin betah suasana asri sejuk tahun an,Kampung Marengo Baduy,Banten
"Wisatanya sangat religius, dan penduduknya pun ramah",wisatanya religius penduduknya ramah,wisata religius duduk ramah,Kampung Marengo Baduy,Banten
mantap banget,mantap banget,mantap banget,Kampung Marengo Baduy,Banten
"Baduy bahasa keseharian nya Sunda wujud y sma sprti org pd umum nya yg mmbedakan adat nya, cara berpakaian nya,keseharian nya pun msih sama sprti ortu ku ketika di ladang ,yg unik barang moderen dan sekolah gk di perboleh kan,kcuali baduy luar",baduy bahasa keseharian sunda wujud umum mmbedakan adat berpakaian keseharian tua ku ladang unik barang moderen sekolah perboleh kcuali baduy,baduy bahasa hari sunda wujud umum mmbedakan adat pakai hari tua ku ladang unik barang moderen sekolah boleh kcuali baduy,Kampung Marengo Baduy,Banten
Berasa ngabuburide nya,berasa ngabuburide,asa ngabuburide,Kampung Marengo Baduy,Banten
"Perjalanan yang luar biasa,tracking 2 jam dari desa Ciboleger,trakhir ada signal hape,
Harus siapkan fisik& mental,melewati jalan berbatu ,sungai kecil,hutan bambu,medan naik turun,sebaiknya memakai sepatu/ sandal gunung,membawa tongkat,secukupnya air minum/snack,semua terbayar indah & mengagumkan,tempat benar2 natural segala sesuatunya.",perjalanan tracking jam desa ciboleger trakhir signal hape siapkan fisik mental melewati jalan berbatu sungai hutan bambu medan turun memakai sepatu sandal gunung membawa tongkat air minum snack terbayar indah mengagumkan natural,jalan tracking jam desa ciboleger trakhir signal hape siap fisik mental lewat jalan batu sungai hutan bambu medan turun pakai sepatu sandal gunung bawa tongkat air minum snack bayar indah kagum natural,Kampung Marengo Baduy,Banten
Keren nih tempat,keren,keren,Kampung Marengo Baduy,Banten
"Alhamdulillah selama stay di Banten , kesampaian juga berpijak di Tanah Baduy .
Sangat betah sekali .
Terima kasih 😊🙏",alhamdulillah stay banten berpijak tanah baduy betah terima kasih,alhamdulillah stay banten pijak tanah baduy betah terima kasih,Kampung Marengo Baduy,Banten
Suasana lingkungan yang tenang sperti jaman saya kecil saat belum ada listrik. Perjalanan nya pun cukup menarik dengan pemandangan alam,suasana lingkungan tenang jaman listrik perjalanan menarik pemandangan alam,suasana lingkung tenang jaman listrik jalan tarik pandang alam,Kampung Marengo Baduy,Banten
Luar biasa alam yang masih di jaga dengan baik memberikan suasana udara yang sejuk,alam jaga suasana udara sejuk,alam jaga suasana udara sejuk,Kampung Marengo Baduy,Banten
Ii,ii,ii,Kampung Marengo Baduy,Banten
"Taon baruan ke Baduy dalam, walaupun perjalananny melelahkan
Tetapi pengalamanny sangat mengesankan, mulai dari warga²ny dan alam nya 😍.
#PesonaBaduy",tahun baruan baduy perjalananny melelahkan pengalamanny mengesankan warga alam pesonabaduy,tahun baru baduy perjalananny lelah pengalamanny kesan warga alam pesonabaduy,Kampung Marengo Baduy,Banten
"Melihat keindahan alam dan budaya ...
Suasa yang asri seperti kembali ke masa lalu dimana belum ada sinyal dan penerangan.",keindahan alam budaya suasa asri dimana sinyal penerangan,indah alam budaya suasa asri mana sinyal terang,Kampung Marengo Baduy,Banten
"Niat kesana healing2, tapi risih ga sih tiba2 ada orang nyamperin terus nanya2 dan terus ngikutin, pas ditanya ternyata dia nge guide dengan tarif guide nya 200k nego. Dan padahal kita ga mau guide karena emang udh baca larangan dan aturan nya pas bayar tiket. Kalaupun emang di harusin pake guide kenapa engga di infokan pas beli tiket gitu, dan dengan harga yg jelas juga.",niat kesana healing risih nyamperin mengikuti pas nge guide tarif guide kak nego guide baca larangan aturan pas bayar tiket harusin pakai guide infokan pas beli tiket harga,niat kesana healing risih nyamperin ikut pas nge guide tarif guide kak nego guide baca larang atur pas bayar tiket harusin pakai guide info pas beli tiket harga,Kampung Marengo Baduy,Banten
Ada pungli di tempat buku tamu,pungli buku tamu,pungli buku tamu,Kampung Marengo Baduy,Banten
"Eksotik, alam yg terjaga, benar2 alami",eksotik alam terjaga alami,eksotik alam jaga alami,Kampung Marengo Baduy,Banten
"Tempat nya masih alami,asri,indah ,udaranya bersih ,penduduknya ramah² ,pokoknya bagus....",alami asri indah udaranya bersih penduduknya ramah pokoknya bagus,alami asri indah udara bersih duduk ramah pokok bagus,Kampung Marengo Baduy,Banten
Mantap,mantap,mantap,Kampung Marengo Baduy,Banten
great place,great place,great place,Kampung Marengo Baduy,Banten
Asri nyaman,asri nyaman,asri nyaman,Kampung Marengo Baduy,Banten
"Tempat yg indah tenang dari keramaian..
Tapi karena faktor usia lututnya linu waktu turun naik arah pulang.... Beruntung dapat guide yg baik dan sabar",indah tenang keramaian faktor usia lututnya linu waktu turun arah pulang beruntung guide sabar,indah tenang ramai faktor usia lutut linu waktu turun arah pulang untung guide sabar,Kampung Marengo Baduy,Banten
"Kampung Morenggo bersebelahan dengan kampung Gajeboh di area Baduy Luar.
Alamnya masih asri dan masyarakatnya sederhana, patuh pada aturan adat.",kampung morenggo bersebelahan kampung gajeboh area baduy alamnya asri masyarakatnya sederhana patuh aturan adat,kampung morenggo bahan kampung gajeboh area baduy alam asri masyarakat sederhana patuh atur adat,Kampung Marengo Baduy,Banten
Bener² ketagihan,ketagihan,tagih,Kampung Marengo Baduy,Banten
Sangat menantang dan sehat itung2 olahraga,menantang sehat itung olahraga,tantang sehat itung olahraga,Kampung Marengo Baduy,Banten
"Tempatnya sangat klasik. Sanitasi terkesan kurang bersih.

Yg lebih parah adalah jalan akses mobil ke desa sekitar...jelek sekali.",tempatnya klasik sanitasi terkesan bersih parah jalan akses mobil desa jelek,tempat klasik sanitasi kes bersih parah jalan akses mobil desa jelek,Kampung Marengo Baduy,Banten
Bagus,bagus,bagus,Kampung Marengo Baduy,Banten
Perjalanan yg sangat menantang namun menyenangkan....mantap dehhh,perjalanan menantang menyenangkan mantap,jalan tantang senang mantap,Kampung Marengo Baduy,Banten
wisata yasmin yg sangat bagus.  lain waktu pasti mampir lagi,wisata yasmin bagus waktu mampir,wisata yasmin bagus waktu mampir,Kampung Marengo Baduy,Banten
Alhamdulilah tiasa nyaba ka baduy... Suasa nya bner2 tenang adem sejuk dan gk ada nyamuk. Org2 nya ramah lingkungan lumayan bersih dan bnyak mata air. Semoga bisa berkunjung lagi kesana. Sasmika dan Alis (anak2 suku baduy) mudah2an kita bisa ketemu lg yah next mudah2an klo kesana lagi harus nginep ini mah,alhamdulilah tiasa nyaba kak baduy suasa tenang adem sejuk nyamuk ramah lingkungan lumayan bersih air semoga berkunjung kesana sasmika alis anak suku baduy mudah an ketemu next mudah an kalo kesana nginep,alhamdulilah tiasa nyaba kak baduy suasa tenang adem sejuk nyamuk ramah lingkung lumayan bersih air moga kunjung kesana sasmika alis anak suku baduy mudah an ketemu next mudah an kalo kesana nginep,Kampung Marengo Baduy,Banten
Kearifan lokal desa adat baduy,kearifan lokal desa adat baduy,arif lokal desa adat baduy,Kampung Marengo Baduy,Banten
"Perjalanan yang asik dan menyimpan banyak pelajaran. Berlajar tentang kearifan suku baduy di kampung marengo ini membuat kita banyak bersyukur dan termotivasi dari sikap sikap orang baduy. Perkampungan yang cocok jika kamu ingin live in di Baduy. Pemandu kita bernama kang Narman, dan dia sangat baik.",perjalanan asik menyimpan pelajaran berlajar kearifan suku baduy kampung marengo bersyukur termotivasi sikap sikap baduy perkampungan cocok live baduy pemandu bernama kang narman,jalan asik simpan ajar berlajar arif suku baduy kampung marengo syukur motivasi sikap sikap baduy kampung cocok live baduy pandu nama kang narman,Kampung Marengo Baduy,Banten
"Pengalaman unik malam tanpa listrik, tanpa toilet tapi asik..
Durennya uhuy (rasanya nampol juga)",pengalaman unik malam listrik toilet asik durennya uhuy nampol,alam unik malam listrik toilet asik duren uhuy nampol,Kampung Marengo Baduy,Banten
Salah satu kampung di daerah baduy luar yg masih kental akan etnik budayanya.,salah kampung daerah baduy kental etnik budayanya,salah kampung daerah baduy kental etnik budaya,Kampung Marengo Baduy,Banten
Suasananya ademm bangeet,suasananya adem banget,suasana adem banget,Kampung Marengo Baduy,Banten
"Seruu mantap,,, walau melelahkan tp asiiiik,,, dan wajib di kunjungi karena disanah saudara kita juga satu indonesia",seru mantap melelahkan asiiiik wajib kunjungi disanah saudara indonesia,seru mantap lelah asiiiik wajib kunjung disanah saudara indonesia,Kampung Marengo Baduy,Banten
"Kampung eksotik,
Tidak ada listrik, handphone bahkan sampo dan sabun pun tidak tersedia di desa ini.",kampung eksotik listrik handphone sampo sabun tersedia desa,kampung eksotik listrik handphone sampo sabun sedia desa,Kampung Marengo Baduy,Banten
Kalian tidak akan menyesal untuk datang kesini.,menyesal kesini,sesal kesini,Kampung Marengo Baduy,Banten
Pengalaman yang seru dan menyenangkan di suasana alam yang masih asri dengan keramahtamahan warga lokal. Selain menikmati alam kita juga dapat sambil belajar mengenal budaya masyarakat,pengalaman seru menyenangkan suasana alam asri keramahtamahan warga lokal menikmati alam belajar mengenal budaya masyarakat,alam seru senang suasana alam asri keramahtamahan warga lokal nikmat alam ajar kenal budaya masyarakat,Kampung Marengo Baduy,Banten
Tempat yg unik buat foto2.. jalur balik dr baduy dalam yg terbilang lbh ringan dr rute lainnya... jalur gazebo katanya,unik foto jalur baduy terbilang ringan rute jalur gazebo,unik foto jalur baduy bilang ringan rute jalur gazebo,Kampung Marengo Baduy,Banten
Salah satu rekreasi budaya,salah rekreasi budaya,salah rekreasi budaya,Kampung Marengo Baduy,Banten
Keren tempatnya,keren tempatnya,keren tempat,Kampung Marengo Baduy,Banten
"sempatkan sekali seumur hidup, jadilah saksi untuk budaya yang tak lekang oleh waktu, jadikan nasihat diri, betapa kita sudah terlalu jauh meninggalkan kearifan...",sempatkan seumur hidup saksi budaya lekang waktu jadikan nasihat betapa meninggalkan kearifan,sempat umur hidup saksi budaya lekang waktu jadi nasihat betapa tinggal arif,Kampung Marengo Baduy,Banten
seruuu,seru,seru,Kampung Marengo Baduy,Banten
Masyarakat yang masih menjunjung tinggi adat istiadat dengan baik,masyarakat menjunjung tinggi adat istiadat,masyarakat junjung tinggi adat istiadat,Kampung Marengo Baduy,Banten
"Mulai maju, mata pencaharian warga mulai meluas tapi tetap memegang prinsip adat, keren. Sukses terus masyarakat desa baduy",maju pencaharian warga meluas memegang prinsip adat keren sukses masyarakat desa baduy,maju cahari warga luas pegang prinsip adat keren sukses masyarakat desa baduy,Kampung Marengo Baduy,Banten
Destinasi wisata yang indah,destinasi wisata indah,destinasi wisata indah,Kampung Marengo Baduy,Banten
Sangat membantu,membantu,bantu,Kampung Marengo Baduy,Banten
Wisata budaya sekaligus wisata religi yang perlu di lestarikan dan di dukung dengan pasilitas pendukung nya,wisata budaya wisata religi lestarikan dukung pasilitas pendukung,wisata budaya wisata religi lestari dukung pasilitas dukung,Kampung Marengo Baduy,Banten
"Tempatnya sejuk nyaman, penduduknya baik ramah",tempatnya sejuk nyaman penduduknya ramah,tempat sejuk nyaman duduk ramah,Kampung Marengo Baduy,Banten
"Desa yang sangat menakjubkan

Pengalaman baru sih kesini 👍",desa menakjubkan pengalaman kesini,desa takjub alam kesini,Kampung Marengo Baduy,Banten
"Pemandangan alam yang asri, sejuk , terasa adem banget",pemandangan alam asri sejuk adem banget,pandang alam asri sejuk adem banget,Kampung Marengo Baduy,Banten
"Perjalanan ke dalam desa Baduy luar lumayan jauh, naik turun bukit, yg mau wisata ke sini sebaiknya pastikan badan sehat, pakai sepatu yg ringan tapi kuat, nggak usah bawa banyak makanan karena di dalam desa banyak yg jualan makanan dan buah buahan",perjalanan desa baduy lumayan turun bukit wisata pastikan badan sehat pakai sepatu ringan kuat bawa makanan desa jualan makanan buah buahan,jalan desa baduy lumayan turun bukit wisata pasti badan sehat pakai sepatu ringan kuat bawa makan desa jual makan buah buah,Kampung Marengo Baduy,Banten
Kampung wisata yg sangat sejuk dan bersih,kampung wisata sejuk bersih,kampung wisata sejuk bersih,Kampung Marengo Baduy,Banten
jembatan gazebo baduy lebak banten,jembatan gazebo baduy lebak banten,jembatan gazebo baduy lebak banten,Kampung Marengo Baduy,Banten
Tempat yg sangat istimewa. Masyarakat desa adat yg kental dengan budaya dan tradisi. Karena itu karakter manusianya pun terbentuk. Semoga terus langgeng dan semangat mempertahankan adat budaya. Saya akan dengan senang hati membantu.,istimewa masyarakat desa adat kental budaya tradisi karakter manusianya terbentuk semoga langgeng semangat mempertahankan adat budaya senang hati membantu,istimewa masyarakat desa adat kental budaya tradisi karakter manusia bentuk moga langgeng semangat tahan adat budaya senang hati bantu,Kampung Marengo Baduy,Banten
"Suasana tenang,asri, dan penduduk sangat ramah sekali",suasana tenang asri penduduk ramah,suasana tenang asri duduk ramah,Kampung Marengo Baduy,Banten
"Cocok untuk yang suka hiking, jalan naik turun bukit",cocok suka hiking jalan turun bukit,cocok suka hiking jalan turun bukit,Kampung Marengo Baduy,Banten
Bikin tenang pikiran klo udah smp baduy udah 3 kli tp masih pgn ke sono lagi,bikin tenang pikiran kalo baduy pengin sono,bikin tenang pikir kalo baduy pengin sono,Kampung Marengo Baduy,Banten
"belum kesini sih, smoga ada ksempatan utk berkunjung utk mnikmayi budaya alam dan sosialnya..",kesini semoga ksempatan berkunjung mnikmayi budaya alam sosialnya,kesini moga ksempatan kunjung mnikmayi budaya alam sosial,Kampung Marengo Baduy,Banten
Asiiik,asiiik,asiiik,Kampung Marengo Baduy,Banten
"Jauh2 dari Bekasi ke sini, ga rugi laahh, mantul pokoknya",bekasi rugi laahh mantul pokoknya,bekas rugi laahh mantul pokok,Kampung Marengo Baduy,Banten
Suasana alam yang begitu nikmat,suasana alam nikmat,suasana alam nikmat,Kampung Marengo Baduy,Banten
"Mantap banget
Btw kalo di Baduy luar masih boleh main hp & foto2 tapi kalo udah di Baduy dalam gak boleh foto, maen hp, nyalain senter/lampu",mantap banget btw kalo baduy main hp foto kalo baduy foto main hp nyalain senter lampu,mantap banget btw kalo baduy main hp foto kalo baduy foto main hp nyalain senter lampu,Kampung Marengo Baduy,Banten
Seru berpetualang bersama keluarga.,seru berpetualang keluarga,seru tualang keluarga,Kampung Marengo Baduy,Banten
Rasanya tidak cukup sekali. Klo ada wkt insyaallah kebaduy lg. Kemaren terhalang hujan deras di tengah jalan,kalo waktu insyaallah kebaduy kemarin terhalang hujan deras tengah jalan,kalo waktu insyaallah kebaduy kemarin halang hujan deras tengah jalan,Kampung Marengo Baduy,Banten
"Siapkan fisik.... Lumayan jalannya ...tapi dibawa happy aja., mampir di channel youtube saya Eko Wks.",siapkan fisik lumayan jalannya dibawa happy mampir channel youtube eko wks,siap fisik lumayan jalan bawa happy mampir channel youtube eko wks,Kampung Marengo Baduy,Banten
"Budaya suku Baduy sungguh membuat saya serasa balik ke masa lampau,
Tanpa listrik hidup dari alam
Khusus Badui dalam tidak boleh ada handphone",budaya suku baduy sungguh serasa lampau listrik hidup alam badui handphone,budaya suku baduy sungguh serasa lampau listrik hidup alam badui handphone,Kampung Marengo Baduy,Banten
"Pertama kali berkunjung di tempat ini, terasa nyaman sekali, kepengin tinggal semalem atau dua malem, untuk bisa lebih meresapi kehidupan suku Baduy",berkunjung nyaman kepengin tinggal semalem malam meresapi kehidupan suku baduy,kunjung nyaman pengin tinggal semalem malam resap hidup suku baduy,Kampung Marengo Baduy,Banten
Asri. Damai tentram,asri damai tentram,asri damai tentram,Kampung Marengo Baduy,Banten
Pengalaman yang sangat menyenangkan,pengalaman menyenangkan,alam senang,Kampung Marengo Baduy,Banten
Warisan leluhur terjaga dengan alam pun ikut manjaga,warisan leluhur terjaga alam manjaga,waris leluhur jaga alam manjaga,Kampung Marengo Baduy,Banten
Jika anda berwisata ke kampung adat baduy jngn lupa mampir ke ciboleger,berwisata kampung adat baduy lupa mampir ciboleger,wisata kampung adat baduy lupa mampir ciboleger,Kampung Marengo Baduy,Banten
Pemandangan masih asri,pemandangan asri,pandang asri,Kampung Marengo Baduy,Banten
Cagar budaya yang harus diperhatikan dan dilestarikan,cagar budaya diperhatikan dilestarikan,cagar budaya perhati lestari,Kampung Marengo Baduy,Banten
"Olahraga sambil wisata sambil menyusuri kampung adat baduy luar. Kearifkan lokal, kampung tanpa listrik. Mereka menjual kain tradisional khas baduy jg disana. Olahraga yang menyenangkan, kami ditemani penduduk lokal sebagai guide sampai kami selesai. Pertualangan yang memorable. Tidak ada kesan serem atau angker. Hormati kebudayaan dan tradisi mereka. Indonesia kaya akan budaya.",olahraga wisata menyusuri kampung adat baduy kearifkan lokal kampung listrik menjual kain tradisional khas baduy disana olahraga menyenangkan ditemani penduduk lokal guide selesai pertualangan memorable kesan seram angker hormati kebudayaan tradisi indonesia kayak budaya,olahraga wisata susur kampung adat baduy arif lokal kampung listrik jual kain tradisional khas baduy sana olahraga senang tani duduk lokal guide selesai tualang memorable kesan seram angker hormat budaya tradisi indonesia kayak budaya,Kampung Marengo Baduy,Banten
